Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"1,000",Nil,Nil,No,Er Narendra Chaudhary,Vikash Bhawan Unnao,"25,400",Yes,fixed,,Nil,Nil,1.0,SBI Bank,03-Jul-2025 09:00 AM,09-Jul-2025 12:30 PM,03-Jul-2025 09:00 AM,09-Jul-2025 12:00 PM,NA ,NA ,03-Jul-2025 09:00 AM,09-Jul-2025 12:00 PM,16-Jul-2025 01:40 PM,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,568/RED/TENDER/Unnao/25-26 Dt-02-07-25,2025_REDUP_1053743_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram Panchyat Matkuri ke Mazra Aat me Mata Ji Minder Se Parsuram Ke Ghar Tak Interlocking Road.,Gram Panchyat Matkuri ke Mazra Aat me Mata Ji Minder Se Parsuram Ke Ghar Tak Interlocking Road.,Plz Refer DOC ,NA ,"12,71,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,AOC,Finance,summary,Narendra chaudhary,04-Sep-2025 04:57 PM,finance_1916244.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Surendra Yadav,16-Jul-2025 01:35 PM,16-Jul-2025 01:40 PM,techsummary_1916244.pdf (584.49 KB),Technical,Summary,Surendra Yadav,16-Jul-2025 01:33 PM,technical_1916244.pdf,Er Narendra Chaudhary,Internal,,Narendra chaudhary,04-Sep-2025 05:00 PM,finsummary_1916244.pdf (1081.25 KB),04-Sep-2025,"INR 1,269,896.6",90.0,Narendra chaudhary,04-Sep-2025 05:02 PM,Matkuri001.pdf (1081.00 KB),l1,1,5296414,M/S DHIRENDRA SINGH,07-Jul-2025 04:43 PM,Rejected-AOC,l2,04-Sep-2025 05:02 PM,1.0,5294086.0,RAJESH KUMAR PAL,INR,"1,269,896.6",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1053743_2,568/RED/TENDER/Unnao/25-26 Dt-02-07-25,Gram Panchyat Matkuri ke Mazra Aat me Mata Ji Minder Se Parsuram Ke Ghar Tak Interlocking Road.,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5294086,RAJESH KUMAR PAL,07-Jul-2025 04:36 PM,Accepted-AOC,l1,04-Sep-2025 05:02 PM,,,,,,,,,,AOC
