Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
19-Sep-2025,"INR 1,084,543",90.0,Puneet Kumar,20-Sep-2025 04:06 PM,SAUNA.pdf (110.00 KB),L1,Technical,open,Puneet Kumar,04-Jun-2025 01:51 PM,technical_1892367.pdf,PUNEET KUMAR,Internal,"AMRITA SINGH, MITHILESH SINGH",Puneet Kumar,12-Jun-2026 12:03 PM,16-Jun-2025 01:00 PM,techsummary_1892367.pdf (66.68 KB),1.0,5233130.0,prakash construction,INR,"1,084,543",PUNEET KUMAR,Internal,AMRITA SINGH AND MITHILESH SINGH,Puneet Kumar,04-Jul-2025 06:09 PM,finsummary_1892367.pdf (405.10 KB),Finance,open,Puneet Kumar,26-Jun-2025 07:28 PM,finance_1892367.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,2025_REDUP_1042511_14,358 date 19.05.2025,VIKASH KHAND SAIDPUR ME GRAM SABHA SAUNA KE MAUJA ADARE ME PICH ROAD KE PASS STHIT OMKAR KE KHET SE SUBHASH (NAKHADU) KE GHAR TAK ENTERLOCKING ROAD NIRMAN KARY,1,5233454,M/S R K ENTERPRISES,04-Jun-2025 11:34 AM,Rejected-Finance,L2,04-Jul-2025 06:09 PM,AOC,766.0,Nil,Nil,No,VIKASH KHAND SAIDPUR ME GRAM SABHA SAUNA KE MAUJA ADARE ME PICH ROAD KE PASS STHIT OMKAR KE KHET SE SUBHASH (NAKHADU) KE GHAR TAK ENTERLOCKING ROAD NIRMAN KARY,VIKASH KHAND SAIDPUR ME GRAM SABHA SAUNA KE MAUJA ADARE ME PICH ROAD KE PASS STHIT OMKAR KE KHET SE SUBHASH (NAKHADU) KE GHAR TAK ENTERLOCKING ROAD NIRMAN KARY,Please refer Tender documents. ,NA ,"10,30,000",Civil Works,NA ,Tender,90.0,90.0,GHAZIPUR,233001.0,NA ,NA ,NA ,OFFICE E.E. R.E.D. GHAZIPUR,No ,No,26-May-2025 11:00 AM,04-Jun-2025 12:30 PM,26-May-2025 11:00 AM,04-Jun-2025 12:00 PM,NA ,NA ,26-May-2025 11:00 AM,04-Jun-2025 12:00 PM,16-Jun-2025 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,358 date 19.05.2025,2025_REDUP_1042511_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"20,600",Yes,percentage,2.0%,Nil,Nil,E.E. R.E.D. GHAZIPUR,OFFICE E.E. R.E.D. GHAZIPUR,1.0,Fee/PreQual/Technical,.pdf,fee and document,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5230459,M/S SHAYAM CONSTRACTION,03-Jun-2025 03:27 PM,Rejected-Finance,L3,04-Jul-2025 06:09 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5233130,prakash construction,04-Jun-2025 06:43 AM,Accepted-AOC,L1,20-Sep-2025 04:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
