S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5517442.0,BHUPAL TIWARI,04-Sep-2025 05:48 PM,Rejected-AOC,SECOND LOWEST RATE FOUND,26-Sep-2025 06:33 PM,1.0,5517412.0,Samrath Enterprises,INR,"900,630.15",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,2025_REDUP_1070710_1,1013dt21.08.2025,Vikas Khand Fattehpur Mandaw ke Gram Panchayat Nandaur me main Road se sarkari Godam Hote hue Shrikant Ramsoch Chauhan ke ghar tak Interlocking Karya.,26-Sep-2025,"INR 900,630.15",90.0,ARUN KUMAR VERMA,26-Sep-2025 06:33 PM,NandaurAOC.pdf (87.00 KB),M/S Samarth Enterprises FINANCIAL BID RATE FOUND LOWEST AND BELOW THE RATE OF DIPARTMENTAL RATE HANCE A.O.C.GENERATED IN THE NAME OF M/S Samarth Enterprises,EE RED MAU,Internal,"E.E.A.K.Verma,D.A.O.Kunwar Raghavendra Singh,AE Jai Prakash Singh",ARUN KUMAR VERMA,19-Sep-2025 06:26 PM,20-Sep-2025 12:30 PM,techsummary_1953482.pdf (362.97 KB),Finance,Two financial Bid found,ARUN KUMAR VERMA,26-Sep-2025 06:02 PM,finance_1953482.pdf,BOQ Comparative Chart,EE RED MAU,Internal,"E.E.A.K.Verma,D.A.O.Kunwar Raghavendra Singh,AE Jai Prakash Singh",ARUN KUMAR VERMA,26-Sep-2025 06:30 PM,finsummary_1953482.pdf (362.97 KB),Technical,Two Technical Bid found,Jay Prakash Singh,09-Sep-2025 02:56 PM,technical_1953482.pdf,AOC,1.0,SBI Bank,"1,016",Nil,Nil,No,Ex.Ex.R.E.D. Vikas Bhawan Mau,Ex.Ex.R.E.D. Vikas Bhawan Mau,1.0,Fee/PreQual/Technical,.pdf,Payment Certificate,Vikas Khand Fattehpur Mandaw ke Gram Panchayat Nandaur me main Road se sarkari Godam Hote hue Shrikant Ramsoch Chauhan ke ghar tak Interlocking Karya.,Vikas Khand Fattehpur Mandaw ke Gram Panchayat Nandaur me main Road se sarkari Godam Hote hue Shrikant Ramsoch Chauhan ke ghar tak Interlocking Karya.,Please refer Tender documents. ,NA ,"10,71,000",Civil Works,NA ,Tender,90.0,90.0,MAU,275101.0,NA ,NA ,NA ,Ex.Ex.R.E.D. Vikas Bhawan Mau,No ,No,02-Sep-2025 01:00 PM,09-Sep-2025 01:30 PM,02-Sep-2025 01:00 PM,09-Sep-2025 12:00 PM,NA ,NA ,02-Sep-2025 01:00 PM,09-Sep-2025 12:00 PM,20-Sep-2025 12:30 PM,"22,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,1013dt21.08.2025,2025_REDUP_1070710_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2.0,5517412.0,Samrath Enterprises,04-Sep-2025 05:34 PM,Accepted-AOC,LOWEST RATE FOUND,26-Sep-2025 06:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
