Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Executive Engineer,EE HDSC Hardoi,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",01/EE/2025-26,2025_UPIDC_1043246_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"16,020",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,All technical documents,766.0,Nil,Nil,No,04-Jun-2025 06:00 PM,11-Jun-2025 10:00 AM,04-Jun-2025 06:00 PM,11-Jun-2025 10:00 AM,NA ,NA ,04-Jun-2025 06:00 PM,11-Jun-2025 10:00 AM,16-Jun-2025 10:00 AM,Silt clearance of Ratanpur cut drain from km. 0.000 to 3.400 in district Lakhimpur Khiri (Lot-24),Silt clearance of Ratanpur cut drain from km. 0.000 to 3.400 in district Lakhimpur Khiri (Lot-24),Please refer Tender documents. ,NA ,"8,01,000",Civil Works - Canal,Silt Clerarance of Drain ,Tender,90.0,7.0,Lakhimpur khiri,261505.0,NA ,NA ,NA ,EE HDSC Hardoi,No ,No,AOC,Technical,Paatrata letter,akhilesh gautam,14-Jun-2025 02:41 PM,technical_1898939.pdf,Akhilesh Kumar Gautam EE,Internal,ANKIT KUMAR GAUTAM DA RAJEEV KUMAR TRIVEDI COMPUTER,akhilesh gautam,16-Jun-2025 01:09 PM,finsummary_1898939.pdf (92.41 KB),Finance,Paatrata letter,akhilesh gautam,16-Jun-2025 01:07 PM,finance_1898939.pdf,BOQ Comparative Chart,Akhilesh Kumar Gautam EE,Internal,ANKIT KUMAR GAUTAM DA RAJEEV KUMAR TRIVEDI COMPUTER,akhilesh gautam,14-Jun-2025 02:52 PM,16-Jun-2025 10:00 AM,techsummary_1898939.pdf (92.41 KB),17-Jun-2025,"INR 392,559.57",7.0,AJAY KUMAR CHAUDHARI,01-Sep-2025 12:11 PM,RatanpurCut_Chunnilal.pdf (142.00 KB),Due to L1 and work is completed,1,5241048,Chunni Lal,11-Jun-2025 08:01 AM,Accepted-AOC,Due to L1 and Work is completed,01-Sep-2025 12:11 PM,1.0,5241048.0,Chunni Lal,INR,"392,559.57","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",2025_UPIDC_1043246_2,01/EE/2025-26,Silt clearance of Ratanpur cut drain from km. 0.000 to 3.400 in district Lakhimpur Khiri (Lot-24),AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5244791,M/S S K ENTERPRISES,10-Jun-2025 10:59 PM,Rejected-Finance,Rejected due to higher rate to L1,16-Jun-2025 01:09 PM,,,,,,,,,,AOC
