Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,2025_SCIDC_1070965_1,42/EE(E)/Shravasti/E-Ten/25-26,"Work of installing high mast lights in various villages from the funds of Smt. Indrani Verma ji, Honable MLA (Legislative Assembly), Bhinga.6th (Vidhayak Nidhi work)",1.0,5523046.0,CHAWLA ELECTRIC HOUSE,INR,"2,426,727.06",1.0,5523046.0,CHAWLA ELECTRIC HOUSE,09-Sep-2025 12:51 PM,Accepted-AOC,Accepted Lowest Rate,23-Sep-2025 02:51 PM,12-Sep-2025,"INR 2,428,670",90.0,Sudhir Kumar,23-Sep-2025 02:50 PM,Karyadesh48.pdf (1217.00 KB),Attached,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,11-Sep-2025 04:29 PM,11-Sep-2025 04:30 PM,techsummary_1953925.pdf (549.42 KB),Finance,Attached,Sudhir Kumar,12-Sep-2025 10:57 AM,finance_1953925.pdf,BOQ Comparative Chart,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,12-Sep-2025 11:01 AM,finsummary_1953925.pdf (478.94 KB),Technical,Attached,Sudhir Kumar,11-Sep-2025 04:28 PM,technical_1953925.pdf,AOC,03-Sep-2025 05:00 PM,10-Sep-2025 02:00 PM,03-Sep-2025 05:00 PM,10-Sep-2025 12:00 PM,NA ,NA ,03-Sep-2025 05:00 PM,10-Sep-2025 12:00 PM,11-Sep-2025 04:30 PM,"49,000",No,fixed,,UPSCIDCOLTD,Shravasti,1.0,Fee/PreQual/Technical,.pdf,"Tender fee, EMD and Document","Work of installing high mast lights in various villages from the funds of Smt. Indrani Verma ji, Honable MLA (Legislative Assembly), Bhinga.6th (Vidhayak Nidhi work)","Work of installing high mast lights in various villages from the funds of Smt. Indrani Verma ji, Honable MLA (Legislative Assembly), Bhinga.6th (Vidhayak Nidhi work)","Work of installing high mast lights in various villages from the funds of Smt. Indrani Verma ji, Honable MLA (Legislative Assembly), Bhinga.6th (Vidhayak Nidhi work) ",NA ,,Electrical Works,NA ,Tender,90.0,90.0,Shravasti,271805.0,NA ,NA ,NA ,"Tikoni Bagh Police Chauki,Siddiqui Masjid ke pass,",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,42/EE(E)/Shravasti/E-Ten/25-26,2025_SCIDC_1070965_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive Engineer (E),"UPSCIDCO LTD Tikoni Bagh Police Chauki,Siddiqui Masjid ke pass, Najirpur Bahraich.",1,DD - Demand Draft,"1,655",UPSCIDCOLTD,shravasti,No,AOC
,,,,,,,,,2.0,5522018.0,Excellent Constructions,08-Sep-2025 07:13 PM,Rejected-Finance,Quoted Amount Rate in High,12-Sep-2025 11:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,AOC
