S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5501269.0,M/s JAY AMBEY TRADERS,27-Aug-2025 05:01 AM,Rejected-AOC,Due to High Rate Quoted,11-Sep-2025 04:10 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,2025_UPRNS_1064309_2,546/UPRNSS/E-TENDER/2025-26 DATE 04-08-2025,"PROPOSED PRIMARY SCHOOL KITCHEN, TOILET, SUBMERSIBLE PUMP HANDPUMP AT KOOD, JAGATPUR, DISTRICT- RAEBARELI(U.P.)",1.0,5494762.0,M/S MAA BHAWANI CONSTRUCTION,INR,"1,812,818.7",06-Sep-2025,"INR 1,812,818.7",180.0,VIJAY BAHADUR SINGH,11-Sep-2025 04:10 PM,Kood.pdf (240.00 KB),TENDER AWARDED TO M/S MAA BHAWANI CONSTRUCTION,A.K. SINGH(E.E.),Internal,"Vijay Bahadur Singh (Accountant), Satynam(JE), Shweta Singh(AE)",VIJAY BAHADUR SINGH,02-Sep-2025 12:55 PM,02-Sep-2025 01:30 PM,techsummary_1946171.pdf (461.01 KB),Finance,FINANCE,Arunendra Kumar Singh,02-Sep-2025 02:29 PM,,BOQ Comparative Chart,A.K. SINGH(E.E.),Internal,"Vijay Bahadur Singh (Accountant), Satynam(JE), Shweta Singh(AE)",VIJAY BAHADUR SINGH,02-Sep-2025 05:24 PM,finsummary_1946171.pdf (151.20 KB),Technical,02 BIDS ARE ADMITTED,VIJAY BAHADUR SINGH,30-Aug-2025 12:49 PM,,AOC,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,546/UPRNSS/E-TENDER/2025-26 DATE 04-08-2025,2025_UPRNS_1064309_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,1.0,DATE EXTANTION,Date,,1,BG - Bank Guarantee,"PROPOSED PRIMARY SCHOOL KITCHEN, TOILET, SUBMERSIBLE PUMP HANDPUMP AT KOOD, JAGATPUR, DISTRICT- RAEBARELI(U.P.)",SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"36,500",Civil Works,NA ,Tender,90.0,180.0,RAEBARELI,229001.0,LUCKNOW ,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-2 ",22-Aug-2025 11:00 AM ,LUCKNOW,No ,No,"36,500",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-2",Lucknow,"4,720",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,EXECUTIVE ENGINEER,"Office of E.E., UPRNSS Unit Lucknow-2, 4/612, Sector-4, Gomti Nagar, Vistar, Lucknow",21-Aug-2025 01:00 PM,29-Aug-2025 02:00 PM,21-Aug-2025 01:00 PM,29-Aug-2025 12:30 PM,NA ,NA ,21-Aug-2025 01:00 PM,29-Aug-2025 12:30 PM,02-Sep-2025 01:30 PM,AOC
2.0,5494762.0,M/S MAA BHAWANI CONSTRUCTION,25-Aug-2025 10:40 PM,Accepted-AOC,Due to Low Rate Quoted,11-Sep-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
