Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
SE RED Circle Jhansi,SE RED Circle Jhansi,1,Fee/PreQual/Technical,.pdf,sbd,1.0,SBI Bank,30-Jun-2025 03:00 PM,14-Jul-2025 03:30 PM,30-Jun-2025 03:00 PM,14-Jul-2025 03:00 PM,NA ,NA ,30-Jun-2025 03:00 PM,14-Jul-2025 03:00 PM,14-Aug-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,97/RED/Tender-BVN Rajyansh/25-26 Dt. 03.05.2025,2025_REDUP_1052953_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,Jandad Jhansi Ke Block Bangra Ke Gram Panchyat Pathguwan Mai Samudayik Bhawan Ka Nirman Karya (Civil Work),Jandad Jhansi Ke Block Bangra Ke Gram Panchyat Pathguwan Mai Samudayik Bhawan Ka Nirman Karya (Civil Work),Please refer Tender documents. ,NA ,"1,10,00,000",Civil Works,NA ,Tender,90.0,240.0,Jandad Jhansi Ke Block Bangra Ke Gram Panchyat Pat,284003.0,NA ,NA ,NA ,SE RED Circle Jhansi,No ,No,"2,20,000",Yes,fixed,,Nil,Nil,1.0,date extand,Date,,AOC,Finance,final,RAJNEESH KUMAR,22-Sep-2025 01:40 PM,finance_1914630.pdf,BOQ Comparative Chart,Sanjiv Kumar Jain,Internal,SE Jhansi EE Jhansi EE Jalaun DAO Jhansi,RAJNEESH KUMAR,08-Aug-2025 02:53 PM,14-Aug-2025 12:30 PM,techsummary_1914630.pdf (592.96 KB),Technical,final,RAJNEESH KUMAR,08-Aug-2025 02:39 PM,,Sanjiv Kumar Jain,Internal,SE RED JHANSI EE RED JHANSI EE RED JALAUN DAO JHANSI,RAJNEESH KUMAR,22-Sep-2025 01:42 PM,finsummary_1914630.pdf (957.24 KB),22-Sep-2025,"INR 9,177,797.57",240.0,RAJNEESH KUMAR,22-Sep-2025 01:44 PM,pathguwan.pdf (957.00 KB),FINAL,1.0,5288223.0,APRAJIT CONSTRUCTION,INR,"9,177,797.57",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2025_REDUP_1052953_6,97/RED/Tender-BVN Rajyansh/25-26 Dt. 03.05.2025,Jandad Jhansi Ke Block Bangra Ke Gram Panchyat Pathguwan Mai Samudayik Bhawan Ka Nirman Karya (Civil Work),1,5288223,APRAJIT CONSTRUCTION,07-Jul-2026 11:57 AM,Accepted-AOC,Y,22-Sep-2025 01:44 PM,AOC
,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5290965,M/S RAMNATH,05-Jul-2025 04:30 PM,Rejected-Finance,N,22-Sep-2025 01:42 PM,AOC
