S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,5293272.0,jai prakash enteprises,INR,"4,607,569",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,2025_REDUP_1051710_8,837/SE RED Lucknow/Lucknow/25-26 Dt 13/06/2025,"Under District Lucknow, Construction of Interlocking and drain on roadside tracks from Lekhraj Market to Abha Dalela Clinic in Lohianagar ward, Lot No 8",1,5293272,jai prakash enteprises,08-Jul-2025 10:49 AM,Accepted-AOC,AOC,15-Sep-2025 10:39 AM,15-Sep-2025,"INR 4,607,569",90.0,Gyanendra Kumar,15-Sep-2025 10:39 AM,837_8.pdf (2462.00 KB),Er Gyanendra Kumar SE RED Lucknow,Internal,,Gyanendra Kumar,15-Sep-2025 10:02 AM,finsummary_1911762.pdf (2462.30 KB),Technical,Summary,Gyanendra Kumar,08-Jul-2025 03:32 PM,,"r Gyanendra Kumar SE RED Lucknow Circle,",Internal,"Er Gyanendra Kumar SE RED Lucknow Circle, Er A K Arora EE RED Lucknow, Er Hemant Saxena EE RED Lakhimpur Kheri, Mr Amit Sinha DAO RED Lucknow",Gyanendra Kumar,25-Jul-2025 09:47 AM,30-Jul-2025 12:00 PM,techsummary_1911762.pdf (2012.49 KB),Finance,Summary,Gyanendra Kumar,29-Aug-2025 06:23 PM,,BOQ Comparative Chart,AOC,1.0,SBI Bank,24-Jun-2025 06:00 PM,08-Jul-2025 12:30 PM,24-Jun-2025 06:00 PM,08-Jul-2025 12:00 PM,NA ,NA ,24-Jun-2025 06:00 PM,08-Jul-2025 12:00 PM,30-Jul-2025 12:00 PM,"Under District Lucknow, Construction of Interlocking and drain on roadside tracks from Lekhraj Market to Abha Dalela Clinic in Lohianagar ward, Lot No 8","Under District Lucknow, Construction of Interlocking and drain on roadside tracks from Lekhraj Market to Abha Dalela Clinic in Lohianagar ward, Lot No 8",Please refer Tender documents. ,NA ,"43,68,000",Civil Works,NA ,Tender,90.0,90.0,Lucknow,226016.0,SE RED LUCKNOW Circle  ,"SE RED LUCKNOW Circle Near Vikas Bhawan, Sarvoday Nagar, Lucknow ",02-Jul-2025 11:00 AM ,SE RED LUCKNOW Circle,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,837/SE RED Lucknow/Lucknow/25-26 Dt 13/06/2025,2025_REDUP_1051710_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"5,000",Nil,Nil,No,SE RED LUCKNOW Circle,"SE RED LUCKNOW Circle Near Vikas Bhawan, Sarvoday Nagar, Lucknow",1.0,Fee/PreQual/Technical,.pdf,Fees and Technical Documents,"87,360",No,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,2,5297215,M/S ASHA CONSTRUCTION,08-Jul-2025 07:33 AM,Rejected-Technical,Rejected,25-Jul-2025 09:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Documents(BoQ),,,,,,,AOC
,,,,,,,,,3,5297108,MS MOHINI CONSTRUCTION,08-Jul-2025 11:25 AM,Rejected-Technical,Rejected,25-Jul-2025 09:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5298227,Royals Entrprises,08-Jul-2025 11:09 AM,Rejected-Technical,Rejected,25-Jul-2025 09:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5297629,sai shrishti group of services,08-Jul-2025 11:55 AM,Rejected-Technical,Rejected,25-Jul-2025 09:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
