S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5463004.0,AWDHOOT CONSTRUCTION,19-Aug-2025 11:40 PM,Accepted-AOC,Accepted Lowest Rate,18-Sep-2025 03:40 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lucknow II,2025_SCIDC_1065401_1,188/E.E/LKO-I/E-TEN/2025-26,Haiderganj tritiya ward ke Chunnu Kheda Mein Shri Sanjay Yadav ke Ghar Se Lekar Shri Pande ji ke ghar Tak CC Sadak v Nali Nirman Karya(Vidhayak Nidhi work),1.0,5463004.0,AWDHOOT CONSTRUCTION,INR,"950,309.32",22-Aug-2025,"INR 950,975",90.0,Babu Ram,18-Sep-2025 03:40 PM,Rs951.pdf (628.00 KB),Attached,Shri Babu Ram,Internal,Attached,Babu Ram,21-Aug-2025 06:04 PM,21-Aug-2025 06:05 PM,techsummary_1942130.pdf (768.93 KB),Finance,Attached,Babu Ram,22-Aug-2025 12:47 PM,finance_1942130.pdf,BOQ Comparative Chart,Shri Babu Ram,Internal,Attached,Babu Ram,22-Aug-2025 01:01 PM,finsummary_1942130.pdf (687.72 KB),Technical,Attached,Babu Ram,21-Aug-2025 05:32 PM,technical_1942130.pdf,AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lucknow II,188/E.E/LKO-I/E-TEN/2025-26,2025_SCIDC_1065401_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive Engineer,"UPSCIDCO, Lekhraj Market-1st, IIIrd floor Indira Nagar Lucknow.","19,000",No,fixed,,UPSCIDCOLTD,Lucknow,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,"Tender fee, EMD and Document",Haiderganj tritiya ward ke Chunnu Kheda Mein Shri Sanjay Yadav ke Ghar Se Lekar Shri Pande ji ke ghar Tak CC Sadak v Nali Nirman Karya(Vidhayak Nidhi work),Haiderganj tritiya ward ke Chunnu Kheda Mein Shri Sanjay Yadav ke Ghar Se Lekar Shri Pande ji ke ghar Tak CC Sadak v Nali Nirman Karya(Vidhayak Nidhi work),Haiderganj tritiya ward ke Chunnu Kheda Mein Shri Sanjay Yadav ke Ghar Se Lekar Shri Pande ji ke ghar Tak CC Sadak v Nali Nirman Karya(Vidhayak Nidhi work) ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Lucknow,226016.0,NA ,NA ,NA ,"Lekhraj Market-1st, IIIrd floor Indira Nagar LKO",No ,No,13-Aug-2025 06:00 PM,20-Aug-2025 02:00 PM,13-Aug-2025 06:00 PM,20-Aug-2025 12:00 PM,NA ,NA ,13-Aug-2025 06:00 PM,20-Aug-2025 12:00 PM,21-Aug-2025 06:05 PM,"1,065",UPSCIDCOLTD,Lucknow,No,AOC
2.0,5463191.0,SHARDA NIRMAAN ENTERPRISES,20-Aug-2025 12:38 AM,Rejected-Finance,Quoted Amount Rate in high,22-Aug-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
