S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,date1,Date,,944.0,Nil,Nil,No,EERED BASTI,O/O EERED BASTI,Gram Dhansa mein ram karan ke ghar se osari lal ke ghar tak cc road ka nirman karya,Gram Dhansa mein ram karan ke ghar se osari lal ke ghar tak cc road ka nirman karya,as per sbd ,NA ,"9,47,000",Civil Works,NA ,Tender,90.0,90.0,WORKS,272001.0,NA ,NA ,NA ,O/O EERED BASTI,No ,No,13-Aug-2025 12:50 PM,21-Aug-2025 12:30 PM,13-Aug-2025 12:50 PM,21-Aug-2025 12:00 PM,13-Aug-2025 12:50 PM ,21-Aug-2025 12:00 PM ,13-Aug-2025 12:50 PM,21-Aug-2025 12:00 PM,25-Aug-2025 12:00 PM,"19,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,823/RED/VN-Rudhauli/2025-26 Dt. 17.07.25,2025_REDUP_1065294_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,technical,1.0,SBI Bank,AOC,Finance,c,Ankur Verma,25-Aug-2025 02:11 PM,,BOQ Comparative Chart,ER ANKUR VERMA,Internal,ee,Ankur Verma,04-Sep-2025 07:44 PM,finsummary_1941966.pdf (21.97 KB),1.0,5458847.0,M/S SUSHAMA PANDEY CONTRACTOR,INR,"946,344.78",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2025_REDUP_1065294_14,823/RED/VN-Rudhauli/2025-26 Dt. 17.07.25,Gram Dhansa mein ram karan ke ghar se osari lal ke ghar tak cc road ka nirman karya,1,5458924,M/S BANSHI DHAR PANDEY,21-Aug-2025 12:17 AM,Rejected-Finance,r,04-Sep-2025 07:44 PM,04-Sep-2025,"INR 946,344.78",90.0,Ankur Verma,04-Sep-2025 07:46 PM,14.pdf (22.00 KB),a,Technical,c,Ankur Verma,23-Aug-2025 11:26 AM,,ER ANKUR VERMA,Internal,ee,Ankur Verma,23-Aug-2025 12:05 PM,25-Aug-2025 12:00 PM,techsummary_1941966.pdf (506.52 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5458847,M/S SUSHAMA PANDEY CONTRACTOR,20-Aug-2025 11:49 PM,Accepted-AOC,a,04-Sep-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,AOC
