Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,tech doc,"7,714",Nil,Nil,No,SE RED,JHANVI HOTEL PUTLIGHAR MIRZAPUR,"48,01,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,72/SE RED MZP/ 26.04.2025,2025_REDUP_1046004_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,CONSTRUCTION OF RESIDENTIAL AND NON RESIDENTIAL BUILDING OF GRAMYA VIKAS SANSTHAN AT DISTRICT- SONBHADRA (U.P.),CONSTRUCTION OF RESIDENTIAL AND NON RESIDENTIAL BUILDING OF GRAMYA VIKAS SANSTHAN AT DISTRICT- SONBHADRA (U.P.),as per nit and t2 ,NA ,,Civil Works,NA ,Tender,90.0,90.0,SONBHADRA,231216.0,NA ,NA ,NA ,SE RED MZP,No ,No,05-Jun-2025 09:00 AM,10-Jun-2025 02:00 PM,05-Jun-2025 09:00 AM,10-Jun-2025 12:00 PM,NA ,NA ,05-Jun-2025 09:00 AM,10-Jun-2025 12:00 PM,14-Jul-2025 12:00 PM,AOC,Finance,attached,Jayprakash Dhawan,12-Aug-2025 05:54 PM,finance_1899181.pdf,BOQ Comparative Chart,CE,Internal,"SE, EEMZP, EE SBR, DAO SBR",Sanjay Srivastava,07-Jul-2025 07:26 PM,14-Jul-2025 12:00 PM,techsummary_1899181.pdf (740.11 KB),Technical,attached,Sanjay Srivastava,07-Jul-2025 07:23 PM,technical_1899181.pdf,CHIEF ENGINEER,Internal,"SE RED MZP, EE RED MZP, EE RED SBR, DAO SBR",Jayprakash Dhawan,12-Aug-2025 05:56 PM,finsummary_1899181.pdf (279.80 KB),22-Sep-2025,"INR 230,141,591.223",90.0,Jayprakash Dhawan,22-Sep-2025 11:57 AM,bajr.pdf (379.00 KB),L1,1,5242195,M/s A.K. Associates,09-Jun-2025 07:18 PM,Rejected-Technical,PRE BID NOT QUALIFY,07-Jul-2025 07:26 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,2025_REDUP_1046004_1,72/SE RED MZP/ 26.04.2025,CONSTRUCTION OF RESIDENTIAL AND NON RESIDENTIAL BUILDING OF GRAMYA VIKAS SANSTHAN AT DISTRICT- SONBHADRA (U.P.),1.0,5236787.0,M/S JAI BAJRANG ENTERPRISES,INR,"230,141,591.223",AOC
2.0,Finance,.xls,fc doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5236787,M/S JAI BAJRANG ENTERPRISES,09-Jun-2025 09:08 PM,Accepted-AOC,L1,22-Sep-2025 11:57 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5239917,M/S PRISM CONSTRUCTIONS,09-Jun-2025 10:21 PM,Rejected-Technical,PRE BID NOT QUALIFY,07-Jul-2025 07:26 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5242253,N K GUPTA,09-Jun-2025 08:23 PM,Rejected-Finance,L2,12-Aug-2025 05:56 PM,,,,,,,,,,AOC
