Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,2025_REDUP_1051330_5,310/RED DEORIA/E-TENDER/2025-26. DATED 27.05.2025,VIKAS KHAND SALEMPUR GRAMSABHA JAMUA NO.-2 ME INDRASAN KHE KHET SE RAMLAKHAN KE GHAR TAK CC ROAD NIRMAN KARYA,1.0,5280448.0,M/S MAA PITAMBARA CONSTRUCTION,INR,"1,201,402.58",1,5280467,BALRAM UPADHYAY,30-Jun-2026 11:59 AM,Rejected-Finance,Highest Rate,10-Sep-2025 04:19 PM,10-Sep-2025,"INR 1,201,402.58",120.0,Surya Prakash,10-Sep-2025 04:21 PM,65.pdf (1237.00 KB),Er. Surya Prakash,Internal,,Surya Prakash,10-Sep-2025 04:19 PM,finsummary_1910992.pdf (1237.27 KB),Technical,Technical Bid Open,Surya Prakash,04-Jul-2025 05:27 PM,,Er. Surya Prakash,Internal,,Surya Prakash,07-Jul-2025 10:57 AM,07-Jul-2025 12:00 PM,techsummary_1910992.pdf (810.40 KB),Finance,Financial Bid Open,Surya Prakash,07-Jul-2025 01:06 PM,,BOQ Comparative Chart,AOC,24-Jun-2025 10:00 AM,04-Jul-2025 02:30 PM,24-Jun-2025 10:00 AM,03-Jul-2025 12:00 PM,NA ,NA ,24-Jun-2025 10:00 AM,03-Jul-2025 12:00 PM,07-Jul-2025 12:00 PM,766.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,1.0,SBI Bank,"28,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,310/RED DEORIA/E-TENDER/2025-26. DATED 27.05.2025,2025_REDUP_1051330_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,VIKAS KHAND SALEMPUR GRAMSABHA JAMUA NO.-2 ME INDRASAN KHE KHET SE RAMLAKHAN KE GHAR TAK CC ROAD NIRMAN KARYA,VIKAS KHAND SALEMPUR GRAMSABHA JAMUA NO.-2 ME INDRASAN KHE KHET SE RAMLAKHAN KE GHAR TAK CC ROAD NIRMAN KARYA,Please Refer Tender Document ,NA ,"14,18,000",Civil Works,NA ,Tender,120.0,120.0,DEORIA,274001.0,NA ,NA ,NA ,DEORIA,No ,No,"OFFICE OF THE EXECUTIVE ENGINEER, RURAL ENGINEERIN","OFFICE OF THE EXECUTIVE ENGINEER, RURAL ENGINEERING DEPARTMENT, DIVISION DEORIA",1.0,DATE,Date,,AOC
,,,,,,,,,2,5280448,M/S MAA PITAMBARA CONSTRUCTION,30-Jun-2025 11:17 AM,Accepted-AOC,Lowest Rate,25-May-2026 11:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
