S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5312205,M/S AWASTHI BUILDERS,10-Jul-2025 06:32 PM,Rejected-AOC,l2,23-Sep-2025 12:55 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1055711_6,442/red/tender/unnao/25-26 Dt-10-06-2025,Baoonamau ke Mazra Lalita khera me Abadi tak Interlocking Road.,1.0,5311338.0,M/s Tara Construction,INR,"1,395,519.97",23-Sep-2025,"INR 1,395,519.97",90.0,Narendra chaudhary,23-Sep-2025 12:55 PM,Boonamau001.pdf (939.00 KB),l1,Er Narendra Chaudhary,Internal,,Narendra chaudhary,22-Jul-2025 04:14 PM,23-Jul-2025 09:00 AM,techsummary_1920860.pdf (536.22 KB),Finance,Summary,Narendra chaudhary,23-Sep-2025 12:50 PM,finance_1920860.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,23-Sep-2025 12:52 PM,finsummary_1920860.pdf (939.30 KB),Technical,SUMMARY,Narendra chaudhary,22-Jul-2025 04:12 PM,technical_1920860.pdf,AOC,1.0,SBI Bank,Er Narendra Chaudhary,Vikash Bhawan,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,442/red/tender/unnao/25-26 Dt-10-06-2025,2025_REDUP_1055711_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,000",Nil,Nil,No,"27,900",Yes,fixed,,Nil,Nil,09-Jul-2025 04:40 PM,15-Jul-2025 12:30 PM,09-Jul-2025 04:40 PM,15-Jul-2025 12:00 PM,NA ,NA ,09-Jul-2025 04:40 PM,15-Jul-2025 12:00 PM,23-Jul-2025 09:00 AM,Baoonamau ke Mazra Lalita khera me Abadi tak Interlocking Road.,Baoonamau ke Mazra Lalita khera me Abadi tak Interlocking Road.,Plz Refer Doc ,NA ,"13,96,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,AOC
2,5311338,M/s Tara Construction,10-Jul-2025 05:04 PM,Accepted-AOC,l1,23-Sep-2025 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
