Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
17-Sep-2025,"INR 862,665",30.0,SURESH YADAV,17-Sep-2025 05:17 PM,3485.pdf (421.00 KB),1,5389521,MS ATUL CONSTRUCTION,29-Jul-2025 11:46 PM,Rejected-Finance,L2,17-Sep-2025 05:12 PM,1.0,5389334.0,M/S GAURI INTERPRISES,INR,"862,665",Gorakhpur Industrial Development Authority,2025_UGIDA_1060193_1,2555/GIDA/2025-26 DT. 25.07.2025,Supply of Shilapatt for Shilanyas Lokarpan on the arrival of Honorable Chief Minister of UP Goverment in Sector 28 GIDA Gorakhpur,Technical,bid opened,SURESH YADAV,01-Aug-2025 06:39 PM,,CEO GIDA,Internal,M(C) FAO OSD,SURESH YADAV,17-Sep-2025 05:12 PM,finsummary_1930819.pdf (420.95 KB),Finance,bid opened Suss fully,SURESH YADAV,02-Sep-2025 01:53 PM,,BOQ Comparative Chart,CEO GIDA,Internal,SM(CIVIL)GM(/F)ACEO,SURESH YADAV,02-Sep-2025 01:38 PM,02-May-2026 11:38 AM,techsummary_1930819.pdf (447.95 KB),AOC,"1,180",Nil,Nil,No,1.0,SBI Bank,"87,000",No,fixed,,Nil,Nil,26-Jul-2025 06:00 PM,01-Aug-2025 04:00 PM,26-Jul-2025 06:00 PM,01-Aug-2025 03:00 PM,NA ,NA ,26-Jul-2025 06:00 PM,01-Aug-2025 03:00 PM,02-Sep-2025 01:40 PM,CEO GIDA,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,Gorakhpur Industrial Development Authority,2555/GIDA/2025-26 DT. 25.07.2025,2025_UGIDA_1060193_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Supply of Shilapatt for Shilanyas Lokarpan on the arrival of Honorable Chief Minister of UP Goverment in Sector 28 GIDA Gorakhpur,Supply of Shilapatt for Shilanyas Lokarpan on the arrival of Honorable Chief Minister of UP Goverment in Sector 28 GIDA Gorakhpur,Please refer Tender documents. ,NA ,"8,67,000",Civil Works,NA ,Tender,90.0,30.0,GIDA GORAKHPUR,273212.0,NA ,NA ,NA ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,2,5389334,M/S GAURI INTERPRISES,30-Jul-2025 09:26 PM,Accepted-AOC,L1,17-Sep-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,T1,AOC
,,,,,,3,5391687,Suryansh Construction,30-Jul-2025 09:17 PM,Rejected-Finance,L3,17-Sep-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
