Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
04-Sep-2025,"INR 26,563.48",180.0,Sanjai Gangwar,04-Sep-2025 01:56 PM,11mtr.pdf (380.00 KB),1,5409608,Jagvir Construction and Supplier,07-Aug-2025 03:54 PM,Rejected-Finance,Bid has been rejected as per application provided by related firm.,04-Sep-2025 12:49 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2025_SCIDC_1062483_1,11/MLC/Mathura/25-26,"LED Street Light ON EXISTING POLE, UNDER MLA-LAD in village- Dedna Marhala Block-Nauhjhil ,Mathura",1.0,5409361.0,M/s Neha Enterprises,INR,"26,563.48",Finance,Rate of M/s Neha Enterprises is accepted.,Sanjai Gangwar,04-Sep-2025 12:40 PM,finance_1935936.pdf,BOQ Comparative Chart,Shri Sanjay Gangwar,Internal,,Sanjai Gangwar,14-Aug-2025 01:13 PM,14-Aug-2025 01:15 PM,techsummary_1935936.pdf (194.51 KB),Technical,All bids are ok,Sanjai Gangwar,14-Aug-2025 01:10 PM,technical_1935936.pdf,Executive Engineer,Internal,,Sanjai Gangwar,04-Sep-2025 12:49 PM,finsummary_1935936.pdf (380.43 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,NIT,"LED Street Light ON EXISTING POLE, UNDER MLA-LAD in village- Dedna Marhala Block-Nauhjhil ,Mathura","LED Street Light ON EXISTING POLE, UNDER MLA-LAD in village- Dedna Marhala Block-Nauhjhil ,Mathura",Please refer Tender documents. ,NA ,"27,000",Civil Works,NA ,Tender,180.0,180.0,SIKANDRA,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,02-Aug-2025 04:00 PM,08-Aug-2025 01:00 PM,02-Aug-2025 04:00 PM,08-Aug-2025 12:00 PM,NA ,NA ,02-Aug-2025 04:00 PM,08-Aug-2025 12:00 PM,14-Aug-2025 01:15 PM,Executive Engineer,"EX.EN. OFFICE 10, CIVIL LINE Mathura",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,11/MLC/Mathura/25-26,2025_SCIDC_1062483_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,500.0,No,fixed,,UPSCIDC,Mathura,1.0,RTGS - RTGS Payment,531.0,UPSCIDC,Mathura,No,AOC
,,,,,,2,5409361,M/s Neha Enterprises,07-Aug-2025 02:23 PM,Accepted-AOC,OK,04-Sep-2025 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,5409845,TARUN ENTERPRISES,07-Aug-2025 05:00 PM,Rejected-AOC,OK,04-Sep-2025 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
