Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,21-Feb-2025 05:30 PM,07-Mar-2025 02:00 PM,21-Feb-2025 05:30 PM,07-Mar-2025 02:00 PM,NA ,NA ,21-Feb-2025 05:30 PM,07-Mar-2025 02:00 PM,15-Mar-2025 12:10 PM,1,FDR - Fixed Deposit,CONSTRUCTION OF COMMUNITY BHAWAN AT DISTRICT JAIL GAUTAM BUDHA NAGAR DISTT. GAUTAM BUDHA NAGAR (U.P.),CONSTRUCTION OF COMMUNITY BHAWAN AT DISTRICT JAIL GAUTAM BUDHA NAGAR DISTT. GAUTAM BUDHA NAGAR (U.P.),Please refer Tender documents. ,NA ,"1,25,54,390",Civil Works - Buildings,NA ,Tender,90.0,455.0,GAUTAM BUDHA NAGAR,201303.0,NA ,NA ,NA ,MEERUT,No ,No,1.0,Date Extension,Date,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,40/E-TENDER/MEERUT-ZONE/24-25 DATE 18-02-2025,2025_UPRNS_1009552_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"2,596",EE UPRNSS,GHAZIABAD,No,"Rakesh Kumar Chaurasia, SE","Office of SE, 41 Basant Vihar, Kila Road, Meerut","2,51,100",No,fixed,,EE UPRNSS,GHAZIABAD,AOC,Finance,Financial Opened by Tender Committee,Rakesh Kumar Chaurasia,18-Mar-2025 05:19 PM,finance_1810349.pdf,BOQ Comparative Chart,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Anup Kumar Azad EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,15-Mar-2025 11:54 AM,15-Mar-2025 12:10 PM,techsummary_1810349.pdf (661.82 KB),Technical,Technical Opened by Tender Committee,Rakesh Kumar Chaurasia,15-Mar-2025 11:51 AM,technical_1810349.pdf,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Anup Kumar Azad EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,18-Mar-2025 05:23 PM,finsummary_1810349.pdf (292.85 KB),28-Mar-2025,"INR 12,538,696.64",455.0,Rakesh Kumar Chaurasia,24-Sep-2025 05:37 PM,WorkOrderCommunityBhawanGBNOfficeCopySigned.pdf (1024.00 KB),Tender Awarded,1.0,5010239.0,Sapna Associates,INR,"12,538,696.64",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1009552_1,40/E-TENDER/MEERUT-ZONE/24-25 DATE 18-02-2025,CONSTRUCTION OF COMMUNITY BHAWAN AT DISTRICT JAIL GAUTAM BUDHA NAGAR DISTT. GAUTAM BUDHA NAGAR (U.P.),1,5018281,M/s NAVEEN & ASSOCIATES,06-Mar-2025 11:56 PM,Rejected-Finance,Quoted Rates Are Higher,18-Mar-2025 05:23 PM,AOC
2,Finance,.xls,Financial,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5010239,Sapna Associates,01-Mar-2025 06:36 PM,Accepted-AOC,L-1,24-Sep-2025 05:38 PM,AOC
