EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"38,000",No,fixed,,Nil,Nil,"Executive Engineer, Matatila Dam Division,Jhansi","Executive Engineer, Matatila Dam Division,Jhansi",1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi",03/EE/Matatila/2025-26,2025_UPIDC_1068798_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"Repairing and replacing 50mm dia, 40mm dia, 25mm dia G.I. Water supply Pipe line of residential and non residential bulding of colony of Matatila Jhansi.","Repairing and replacing 50mm dia, 40mm dia, 25mm dia G.I. Water supply Pipe line of residential and non residential bulding of colony of Matatila Jhansi.",Please refer Tender documents. ,NA ,"3,80,000",Civil Works,NA ,Tender,90.0,30.0,jhansi,284001.0,NA ,NA ,NA ,Jhansi,No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"1,295",Nil,Nil,No,27-Aug-2025 11:00 AM,03-Sep-2025 01:00 PM,27-Aug-2025 11:00 AM,03-Sep-2025 12:00 PM,NA ,NA ,27-Aug-2025 11:00 AM,03-Sep-2025 12:00 PM,04-Sep-2025 12:00 PM,AOC,Pankaj Singh,Internal,Brajesh Kumar Porwal,Pankaj Singh,12-Sep-2025 05:17 PM,finsummary_1949940.pdf (456.34 KB),Technical,All Bids Are Admitted,Pankaj Singh,04-Sep-2025 11:39 AM,technical_1949940.pdf,Pankaj Singh,Internal,Brajesh Kumar Porwal,Pankaj Singh,04-Sep-2025 11:55 AM,04-Sep-2025 12:00 PM,techsummary_1949940.pdf (632.44 KB),Finance,All Bids Are Accpted,Pankaj Singh,08-Sep-2025 04:38 PM,finance_1949940.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||MDD, jhansi",2025_UPIDC_1068798_4,03/EE/Matatila/2025-26,"Repairing and replacing 50mm dia, 40mm dia, 25mm dia G.I. Water supply Pipe line of residential and non residential bulding of colony of Matatila Jhansi.",1.0,5514146.0,M/s BABU PRASAD TIWARI,INR,"243,410",1,5514146,M/s BABU PRASAD TIWARI,03-Sep-2025 11:40 AM,Accepted-AOC,L1,12-Sep-2025 05:34 PM,16-Sep-2025,"INR 243,410",30.0,Pankaj Singh,12-Sep-2025 05:34 PM,03Acp04.pdf (456.00 KB),Acceptance,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5502099,M/S PRADEEP KUMAR SHUKLA,02-Sep-2025 10:26 PM,Rejected-AOC,L2,12-Sep-2025 05:34 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5512762,ram sharan sahu,03-Sep-2025 10:14 AM,Rejected-AOC,L4,12-Sep-2025 05:34 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5512171,SHRI SAI ASSOCIATES,03-Sep-2025 09:45 AM,Rejected-AOC,L3,12-Sep-2025 05:34 PM,,,,,,,,AOC
