Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender doc,21-Jun-2025 04:00 PM,21-Jul-2025 12:30 PM,21-Jun-2025 04:00 PM,21-Jul-2025 12:00 PM,NA ,NA ,21-Jun-2025 04:00 PM,21-Jul-2025 12:00 PM,02-Aug-2025 12:00 PM,Word No- 39 Susuwahi Nuaon Dalit Basti me Road Nirman Karya.,Word No- 39 Susuwahi Nuaon Dalit Basti me Road Nirman Karya.,Please refer Tender documents. ,NA ,"27,01,000",Civil Works,NA ,Tender,90.0,90.0,Vikash Bhavan Varanasi,221002.0,NA ,NA ,NA ,Vikash Bhavan Varanasi,No ,No,"54,020",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,354",Nil,Nil,No,EE RED,Vikash Bhavan Varanasi,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,368 Date 13-05-2025,2025_REDUP_1050840_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Admitted,SHAILENDRA PRASAD,29-Jul-2025 03:16 PM,,EE,Internal,,SHAILENDRA PRASAD,12-Aug-2025 02:46 PM,finsummary_1909858.pdf (113.53 KB),Finance,Admitted,SHAILENDRA PRASAD,12-Aug-2025 02:42 PM,,BOQ Comparative Chart,EE,Internal,,SHAILENDRA PRASAD,29-Jul-2025 03:47 PM,02-Aug-2025 12:00 PM,techsummary_1909858.pdf (553.78 KB),12-Sep-2025,"INR 2,622,805.53",90.0,Rajesh Kumar Yadav,12-Sep-2025 01:18 PM,1528.pdf (960.00 KB),1,5360403,aruna construction,21-Jul-2025 10:41 AM,Rejected-Finance,L2,12-Aug-2025 02:46 PM,1.0,5360416.0,M/S V K CONSTRUCTION,INR,"2,622,805.53",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2025_REDUP_1050840_4,368 Date 13-05-2025,Word No- 39 Susuwahi Nuaon Dalit Basti me Road Nirman Karya.,AOC
2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5354500,MAA DURGE AADI SUBHANGAM CONSTRUCTION COMPANY,18-Jul-2025 03:26 PM,Rejected-Finance,L6,12-Aug-2025 02:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5354443,MAA VAISHNO CONSTRUCTION,18-Jul-2025 03:08 PM,Rejected-Finance,L5,12-Aug-2025 02:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5359380,M/S DILAWAL SINGH,21-Jul-2025 05:56 AM,Rejected-Finance,L4,12-Aug-2025 02:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5359090,M/S D.S. CONSTRUCTION,21-Jul-2025 10:51 AM,Rejected-Finance,L3,12-Aug-2025 02:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5360416,M/S V K CONSTRUCTION,21-Jul-2025 10:36 AM,Accepted-AOC,L1,12-Sep-2025 01:18 PM,,,,,,,,,,AOC
