Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
16-Sep-2025,"INR 1,485,536.02",90.0,Jayprakash Dhawan,16-Sep-2025 08:14 AM,amma.pdf (120.00 KB),l1,1,5231695,BABU RAM,03-Jun-2025 11:07 AM,Accepted-AOC,l1,16-Sep-2025 08:14 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,2025_REDUP_1044102_1,145/EE RED/ 2025-26 DATE- 01.05.2025,G.P. Jaraha Tola Ammat darha bharat lal vishwakarma ke ghar se anamika prasad vishwakarma ke ghar tak cc road ka nirman,1.0,5231695.0,BABU RAM,INR,"1,485,536.02",Finance,ATTACHED,Jayprakash Dhawan,24-Jun-2025 02:06 PM,finance_1894761.pdf,BOQ Comparative Chart,EE,Internal,AE DAO,Sanjay Srivastava,21-Jun-2025 02:13 PM,21-Jun-2025 02:15 PM,techsummary_1894761.pdf (173.41 KB),Technical,ATTACHED,Sanjay Srivastava,21-Jun-2025 02:11 PM,technical_1894761.pdf,EE,Internal,AE DAO,Jayprakash Dhawan,24-Jun-2025 02:09 PM,finsummary_1894761.pdf (193.49 KB),AOC,"1,104",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,TECH COC,G.P. Jaraha Tola Ammat darha bharat lal vishwakarma ke ghar se anamika prasad vishwakarma ke ghar tak cc road ka nirman,G.P. Jaraha Tola Ammat darha bharat lal vishwakarma ke ghar se anamika prasad vishwakarma ke ghar tak cc road ka nirman,AS PER NIT AND T1 ,NA ,,Civil Works,NA ,Tender,90.0,90.0,JARAHA,231216.0,NA ,NA ,NA ,EE RED,No ,No,29-May-2025 03:00 PM,04-Jun-2025 02:00 PM,29-May-2025 03:00 PM,04-Jun-2025 12:00 PM,NA ,NA ,29-May-2025 03:00 PM,04-Jun-2025 12:00 PM,21-Jun-2025 02:15 PM,"37,000",No,fixed,,Nil,Nil,EE RED SBR,URMORA SONBHADRA,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,145/EE RED/ 2025-26 DATE- 01.05.2025,2025_REDUP_1044102_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,2,5231987,JAY PRAKASH YADAV,03-Jun-2025 01:04 PM,Rejected-Finance,L2,24-Jun-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,Finance,.xls,FC DOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
