S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5335515.0,SHRI BANKEY BIHARI CONSTRUCTION,INR,"2,491,723",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2025_REDUP_1055515_3,288/NIVIDA AGRA/2025-26 dt 10.06.2025,2. Tora chowki se 100 foot road pr gram panchayat lakawali ADA office ke main road se ADA office ki antim diwar ki taraf DBM ewam BC se sadak nirman karya,1,5335661,M/S ADITYA CONSTRUCTION,16-Jul-2025 10:21 AM,Rejected-Finance,L3,06-Aug-2025 03:49 PM,02-Sep-2025,"INR 2,491,723",90.0,Dinesh Singh,04-Sep-2025 06:37 PM,BL.pdf (93.00 KB),EERED,Internal,,Dinesh Singh,06-Aug-2025 03:49 PM,finsummary_1920435.pdf (93.47 KB),Technical,tech,Dinesh Singh,18-Jul-2025 11:13 AM,,EERED,Internal,,Dinesh Singh,19-Jul-2025 03:42 PM,21-Jul-2025 10:00 AM,techsummary_1920435.pdf (93.47 KB),Finance,f,Dinesh Singh,21-Jul-2025 01:13 PM,,BOQ Comparative Chart,AOC,"50,000",Yes,fixed,,Nil,Nil,09-Jul-2025 10:00 AM,16-Jul-2025 12:30 PM,09-Jul-2025 10:00 AM,16-Jul-2025 12:00 PM,NA ,NA ,09-Jul-2025 10:00 AM,16-Jul-2025 12:00 PM,21-Jul-2025 10:00 AM,EERED AGRA,EERED AGRA,1.0,Fee/PreQual/Technical,.pdf,sbd,854.0,Nil,Nil,No,2. Tora chowki se 100 foot road pr gram panchayat lakawali ADA office ke main road se ADA office ki antim diwar ki taraf DBM ewam BC se sadak nirman karya,2. Tora chowki se 100 foot road pr gram panchayat lakawali ADA office ke main road se ADA office ki antim diwar ki taraf DBM ewam BC se sadak nirman karya,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EE RED AGRA,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,288/NIVIDA AGRA/2025-26 dt 10.06.2025,2025_REDUP_1055515_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,5335169,M/S SHREE RAM ENTERPRISES,16-Jul-2025 10:48 AM,Rejected-Finance,L2,06-Aug-2025 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5335515,SHRI BANKEY BIHARI CONSTRUCTION,16-Jul-2025 10:08 AM,Accepted-AOC,l1,04-Sep-2025 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
