S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,Block-Pipraich Gram Panchayt Bhaisha mein Gopi Chaudhary ke Ghar se Shree Virendra Singh ke ghar Tak CC Road Ka Nirman,Block-Pipraich Gram Panchayt Bhaisha mein Gopi Chaudhary ke Ghar se Shree Virendra Singh ke ghar Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"18,36,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikhash Bhawan,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,731/EE/RED/GKP/25-26 date 09-06-25,2025_REDUP_1052437_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,896.0,Nil,Nil,No,Executive Engineer,Vikash Bhawan,30-Jun-2025 09:00 AM,09-Jul-2025 09:00 AM,30-Jun-2025 09:00 AM,08-Jul-2025 12:00 PM,NA ,NA ,30-Jun-2025 09:00 AM,08-Jul-2025 12:00 PM,16-Jul-2025 12:00 PM,1,Fee/PreQual/Technical,.pdf,Technical,"36,720",No,percentage,2.0%,Nil,Nil,AOC,Executive Engineer,Internal,,Shachindra Singh,19-Jul-2025 03:53 PM,finsummary_1913658.pdf (154.33 KB),Technical,Opend,Shachindra Singh,10-Jul-2025 11:25 AM,,Executive Engineer,Internal,,Shachindra Singh,16-Jul-2025 10:51 AM,16-Jul-2025 12:00 PM,techsummary_1913658.pdf (435.11 KB),Finance,Opend,AMIT KUMAR RAJ,19-Jul-2025 11:10 AM,,BOQ Comparative Chart,1,5287906,M/S AWADHESH SINGH,07-Jul-2025 02:27 PM,Accepted-AOC,L1,12-Sep-2025 01:56 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2025_REDUP_1052437_9,731/EE/RED/GKP/25-26 date 09-06-25,Block-Pipraich Gram Panchayt Bhaisha mein Gopi Chaudhary ke Ghar se Shree Virendra Singh ke ghar Tak CC Road Ka Nirman,1.0,5287906.0,M/S AWADHESH SINGH,INR,"1,834,187.76",01-Aug-2025,"INR 1,834,188",90.0,Shachindra Singh,12-Sep-2025 01:56 PM,bpdf.pdf (154.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5289255,M/S R.K.TRADERS,07-Jul-2025 04:34 PM,Rejected-AOC,L2,12-Sep-2025 01:56 PM,,,,,,,,,,,,,,,,AOC
