Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
10-Sep-2025,"INR 3,016,547",90.0,Puneet Kumar,10-Sep-2025 12:02 PM,ch.pdf (820.00 KB),L1,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,2025_REDUP_1042511_2,358 date 19.05.2025,VIKASH KHAND MARDAH KE GRAM PANCHAYAT CHAWAR ME PICH ROAD SE GOVINDA RAJBHAR KE GHAR HOTE HUE RAJBHAR BASTI TAK C.C. ROAD KA NIRMAN KARY,1.0,5233227.0,HARINATH RAM CHAUHAN,INR,"3,016,547",1,5230728,ABHISHEK ENTERPRISES,02-Jun-2025 03:41 PM,Rejected-Technical,NONRESPONSIVE,12-Jun-2025 06:39 PM,Technical,open,Puneet Kumar,04-Jun-2025 01:11 PM,technical_1892354.pdf,PUNEET KUMAR,Internal,"AMRITA SINGH, MITHILESH SINGH",Puneet Kumar,14-Jul-2025 04:15 PM,finsummary_1892354.pdf (401.68 KB),Finance,open,Puneet Kumar,26-Jun-2025 07:06 PM,finance_1892354.pdf,BOQ Comparative Chart,PUNEET KUMAR,Internal,"AMRITA SINGH, MITHILESH SINGH",Puneet Kumar,12-Jun-2025 06:39 PM,16-Jun-2025 01:00 PM,techsummary_1892354.pdf (79.70 KB),AOC,26-May-2025 11:00 AM,04-Jun-2025 12:30 PM,26-May-2025 11:00 AM,04-Jun-2025 12:00 PM,NA ,NA ,26-May-2025 11:00 AM,04-Jun-2025 12:00 PM,16-Jun-2025 01:00 PM,VIKASH KHAND MARDAH KE GRAM PANCHAYAT CHAWAR ME PICH ROAD SE GOVINDA RAJBHAR KE GHAR HOTE HUE RAJBHAR BASTI TAK C.C. ROAD KA NIRMAN KARY,VIKASH KHAND MARDAH KE GRAM PANCHAYAT CHAWAR ME PICH ROAD SE GOVINDA RAJBHAR KE GHAR HOTE HUE RAJBHAR BASTI TAK C.C. ROAD KA NIRMAN KARY,Please refer Tender documents. ,NA ,"25,85,000",Civil Works,NA ,Tender,90.0,90.0,GHAZIPUR,233001.0,NA ,NA ,NA ,OFFICE E.E. R.E.D. GHAZIPUR,No ,No,E.E. R.E.D. GHAZIPUR,OFFICE E.E. R.E.D. GHAZIPUR,1.0,FEE,Fee,,"2,860",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,fee and document,"51,700",Yes,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,358 date 19.05.2025,2025_REDUP_1042511_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,5232024,BAJRANG CONSTRUCTION,03-Jun-2025 07:14 PM,Rejected-Technical,NONRESPONSIVE,12-Jun-2025 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5233227,HARINATH RAM CHAUHAN,04-Jun-2025 07:27 AM,Accepted-AOC,L1,10-Sep-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5232067,M/S BABA BAIJNATH CONSTRUCTION,03-Jun-2025 05:25 PM,Rejected-Technical,NONRESPONSIVE,12-Jun-2025 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5232613,M/S GOPAL RAI,04-Jun-2025 06:02 AM,Rejected-Technical,NONRESPONSIVE,12-Jun-2025 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,5232441,M/S MAA GAYATRI ENTERPRISES,03-Jun-2025 07:24 PM,Rejected-Technical,NONRESPONSIVE,12-Jun-2025 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,5231834,prakash construction,03-Jun-2025 11:53 PM,Rejected-Technical,NONRESPONSIVE,12-Jun-2025 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,5233303,SHRI KRISHNA CONSTRUCTION COMPANY,04-Jun-2025 09:30 AM,Rejected-Finance,L2,14-Jul-2025 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
