Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
26-Sep-2025,"INR 1,410,000",150.0,Nishant Sahay,26-Sep-2025 06:10 PM,879A.pdf (375.00 KB),1,5421647,KASHI ENGINERING WORKS,12-Aug-2025 11:09 AM,Rejected-Technical,REQUIRED EXEPRIENCE NOT SUFFCIENT AND AFFIDAVIT NOT SUBMITTED,18-Aug-2025 06:45 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2025_UPIDM_1061540_1,879/EE-LID GKP/23/07/2025/26-27,"NABARD Funded Modernization of Ch. Charan Singh Gola Pump Canal, Dist- Gorakhpur. Providing and Fixing of siphonic breaker valve 8 Inch at Gola pump canal, Gorakhpur.",1.0,5419179.0,M/S S S ENTERPRISES,INR,"1,410,000",Finance,financial evaluation,Nishant Sahay,19-Aug-2025 03:26 PM,finance_1934273.pdf,BOQ Comparative Chart,EE LID GORAKHPUR,Internal,,Nishant Sahay,18-Aug-2025 06:45 PM,18-Aug-2025 06:50 PM,techsummary_1934273.pdf (357.81 KB),Technical,technical evaluation,Nishant Sahay,18-Aug-2025 06:06 PM,technical_1934273.pdf,EE LID GORAKHPUR,Internal,,Nishant Sahay,26-Sep-2025 06:07 PM,finsummary_1934273.pdf (374.63 KB),AOC,"35,400",No,fixed,,Nil,Nil,"NABARD Funded Modernization of Ch. Charan Singh Gola Pump Canal, Dist- Gorakhpur. Providing and Fixing of siphonic breaker valve 8 Inch at Gola pump canal, Gorakhpur.","NABARD Funded Modernization of Ch. Charan Singh Gola Pump Canal, Dist- Gorakhpur. Providing and Fixing of siphonic breaker valve 8Inch at Gola pump canal, Gorakhpur.",Please refer Tender documents. ,NA ,"17,70,000",Miscellaneous Works,NA ,Tender,90.0,150.0,GORAKHPUR,273001.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,1.0,SBI Bank,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,879/EE-LID GKP/23/07/2025/26-27,2025_UPIDM_1061540_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,854.0,Nil,Nil,No,31-Jul-2025 12:00 PM,12-Aug-2025 03:00 PM,31-Jul-2025 12:00 PM,12-Aug-2025 12:00 PM,NA ,NA ,31-Jul-2025 12:00 PM,12-Aug-2025 12:00 PM,18-Aug-2025 06:50 PM,1.0,DATE AND T/C,Date,,AOC
,,,,,,2,5421996,MODERN ENGINEERING WORKS,12-Aug-2025 09:27 AM,Rejected-Technical,RECIPT TICKET NOT PASTED ON VALIDITY OF STAMP PAPER,18-Aug-2025 06:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,2.0,TECHNICAL BID CORR.....,Technical Bid,,AOC
,,,,,,3,5414627,M/S M.K. ENTERPRISES,11-Aug-2025 04:20 PM,Rejected-Finance,L2,26-Sep-2025 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,5419179,M/S S S ENTERPRISES,11-Aug-2025 06:37 PM,Accepted-AOC,L1,26-Sep-2025 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,5421083,ROLI RANGOLI TRADERS,12-Aug-2025 11:26 AM,Rejected-Finance,L3,26-Sep-2025 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
