EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"22,200",Yes,fixed,,Nil,Nil,Vikash Khand Hasanganj ke Gram Gajakhera me Shri Raghuraj ke Darwaje se Shri Nanahakke Pasi ke Darwaje tak Interlocking Road.,Vikash Khand Hasanganj ke Gram Gajakhera me Shri Raghuraj ke Darwaje se Shri Nanahakke Pasi ke Darwaje tak Interlocking Road.,Plz Refer Doc ,NA ,"11,11,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,Er Narendra Chaudhary,Vikash Bhawan Unnao,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,493/RED/TENDER/UNNAO/25-2 6Dt-19-06-2025,2025_REDUP_1061589_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,000",Nil,Nil,No,31-Jul-2025 01:30 PM,06-Aug-2025 12:30 PM,31-Jul-2025 01:30 PM,06-Aug-2025 12:00 PM,NA ,NA ,31-Jul-2025 01:30 PM,06-Aug-2025 12:00 PM,13-Aug-2025 03:00 PM,AOC,1.0,5401870.0,Rishi Prakash jaiswal,INR,"1,645,701.99",Finance,summary,Narendra chaudhary,06-Sep-2025 05:29 PM,finance_1934377.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,06-Sep-2025 05:31 PM,finsummary_1934377.pdf (959.96 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1061589_10,493/RED/TENDER/UNNAO/25-2 6Dt-19-06-2025,Vikash Khand Hasanganj ke Gram Gajakhera me Shri Raghuraj ke Darwaje se Shri Nanahakke Pasi ke Darwaje tak Interlocking Road.,1,5405494,M/S DIPTI KATIYAR,05-Aug-2025 10:11 PM,Rejected-AOC,l2,06-Sep-2025 05:33 PM,Er Narendra Chaudhary,Internal,,Narendra chaudhary,13-Aug-2025 02:54 PM,13-Aug-2025 03:00 PM,techsummary_1934377.pdf (527.31 KB),06-Sep-2025,"INR 1,645,701.99",90.0,Narendra chaudhary,06-Sep-2025 05:33 PM,Gajakhera01.pdf (960.00 KB),l1,Technical,Summary,Narendra chaudhary,13-Aug-2025 02:51 PM,technical_1934377.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5401870,Rishi Prakash jaiswal,04-Aug-2025 07:39 PM,Accepted-AOC,l1,06-Sep-2025 05:33 PM,,,,,,,,,,,,,,,,,,,,AOC
