S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5332554.0,M/S RAJENDRA KUMAR SINGH AND COMPANY,INR,"1,173,318",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2025_REDUP_1056130_3,265/RED/E-Tender/2025-26 Date 24-06-2025,Block Khajuha Ke Gram Khoota Marge Se Banjholwa Me Jaypal Verma Ke Darwaje Tak CC Road Nirman,1.0,5332554.0,M/S RAJENDRA KUMAR SINGH AND COMPANY,16-Jul-2025 11:43 AM,Accepted-AOC,awarded,18-Sep-2025 04:11 PM,18-Sep-2025,"INR 1,173,318",90.0,VIKAS KUREEL,18-Sep-2025 04:11 PM,177.pdf (540.00 KB),"DAO, AE, EE",Internal,,VIKAS KUREEL,17-Sep-2025 12:01 PM,finsummary_1922645.pdf (195.34 KB),Technical,Summary,VIKAS KUREEL,23-Jul-2025 01:04 PM,,"DAO, AE, EE",Internal,,VIKAS KUREEL,28-Jul-2025 11:01 AM,28-Jul-2025 12:00 PM,techsummary_1922645.pdf (278.41 KB),Finance,Summary,VIKAS KUREEL,02-Aug-2025 02:24 PM,,BOQ Comparative Chart,AOC,11-Jul-2025 06:00 PM,18-Jul-2025 11:00 AM,11-Jul-2025 06:00 PM,17-Jul-2025 05:00 PM,NA ,NA ,11-Jul-2025 06:00 PM,17-Jul-2025 05:00 PM,28-Jul-2025 12:00 PM,EE RED FATEHPUR,VIKAS BHAWAN FATEHPUR,"24,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,765.0,Nil,Nil,Yes,Block Khajuha Ke Gram Khoota Marge Se Banjholwa Me Jaypal Verma Ke Darwaje Tak CC Road Nirman,Block Khajuha Ke Gram Khoota Marge Se Banjholwa Me Jaypal Verma Ke Darwaje Tak CC Road Nirman,PREFIRED NIT ,NA ,"11,72,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,15-Jul-2025 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,265/RED/E-Tender/2025-26 Date 24-06-2025,2025_REDUP_1056130_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2.0,5332497.0,MS SK CONSTRUCTION AND SUPPLIER,16-Jul-2025 04:21 PM,Rejected-Finance,REJECT,17-Sep-2025 12:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
