Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
06-Sep-2025,"INR 2,825,717.4",240.0,VIJAY BAHADUR SINGH,11-Sep-2025 03:56 PM,1064765.pdf (1085.00 KB),TENDER AWARDED TO M/S MAA BHAWANI CONSTRUCTION,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,2025_UPRNS_1064765_1,548/UPRNSS/E-TENDER/2025-26 DATE 04-08-2025,"PROPOSED PRIMARY SCHOOL KITCHEN, TOILET, SUBMERSIBLE PUMP HANDPUMP AT SULTANPUR JANAULI, DEENSHAH GAURA, DISTRICT- RAEBARELI(U.P.)",1.0,5494726.0,M/S MAA BHAWANI CONSTRUCTION,INR,"2,825,717.4",1.0,5499753.0,M/s JAY AMBEY TRADERS,26-Aug-2025 04:49 PM,Rejected-AOC,Due to High Rate Quoted,11-Sep-2025 03:56 PM,Technical,02 BIDS ARE ADMITTED,VIJAY BAHADUR SINGH,30-Aug-2025 12:52 PM,,A.K. SINGH(E.E.),Internal,"Vijay Bahadur Singh (Accountant), Satynam(JE), Shweta Singh(AE)",VIJAY BAHADUR SINGH,02-Sep-2026 11:00 AM,finsummary_1940821.pdf (158.03 KB),Finance,FINANCE,Arunendra Kumar Singh,02-Sep-2025 02:45 PM,,BOQ Comparative Chart,A.K. SINGH(E.E.),Internal,"Vijay Bahadur Singh (Accountant), Satynam(JE), Shweta Singh(AE)",VIJAY BAHADUR SINGH,02-Sep-2025 12:59 PM,02-Sep-2025 01:30 PM,techsummary_1940821.pdf (454.28 KB),AOC,"4,720",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,548/UPRNSS/E-TENDER/2025-26 DATE 04-08-2025,2025_UPRNS_1064765_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,DATE EXTANTION,Date,,EXECUTIVE ENGINEER,"Office of E.E., UPRNSS Unit Lucknow-2, 4/612, Sector-4, Gomti Nagar, Vistar, Lucknow",1,BG - Bank Guarantee,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"56,600",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-2",Lucknow,"PROPOSED PRIMARY SCHOOL KITCHEN, TOILET, SUBMERSIBLE PUMP HANDPUMP AT SULTANPUR JANAULI, DEENSHAH GAURA, DISTRICT- RAEBARELI(U.P.)",SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"28,26,000",Civil Works,NA ,Tender,90.0,240.0,RAEBARELI,229001.0,LUCKNOW ,"Office of E.E., UPRNSS Unit Lucknow-2 ",22-Aug-2025 11:00 AM ,LUCKNOW,No ,No,11-Aug-2025 02:00 PM,27-May-2026 11:29 AM,11-Aug-2025 02:00 PM,26-Aug-2025 06:00 PM,NA ,NA ,11-Aug-2025 02:00 PM,26-Aug-2025 06:00 PM,02-May-2026 11:29 AM,AOC
,,,,,,,,,,,,,,,,2.0,5494726.0,M/S MAA BHAWANI CONSTRUCTION,25-Aug-2025 10:22 PM,Accepted-AOC,Due to Low Rate Quoted,11-Sep-2025 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
