Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,PROPOSED CONSTRUCTION BALANCE WORK OF GOVT ITI BUILDING HASANPUR IN DISTT. AMROHA.,PROPOSED CONSTRUCTION BALANCE WORK OF GOVT ITI BUILDING HASANPUR IN DISTT. AMROHA.,Please refer Tender documents. ,NA ,"2,85,48,128",Civil Works - Buildings,NA ,Tender,90.0,365.0,HASANPUR AMROHA,244241.0,NA ,NA ,NA ,MEERUT,No ,No,15-Feb-2025 05:00 PM,28-Feb-2025 02:00 PM,15-Feb-2025 05:00 PM,28-Feb-2025 02:00 PM,NA ,NA ,15-Feb-2025 05:00 PM,28-Feb-2025 02:00 PM,03-Mar-2025 06:40 PM,"3,894",EE UPRNSS,BIJNORE,No,"5,71,000",No,fixed,,EE UPRNSS,BIJNORE,"Rakesh Kumar Chaurasia, SE","Office of SE, 41 Basant Vihar, Kila Road, Meerut",1,FDR - Fixed Deposit,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,31/E-TENDER/MEERUT-ZONE/24-25 DATED 10-02-2025,2025_UPRNS_1006995_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Yogendra Bahadur Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,04-Mar-2025 03:45 PM,finsummary_1803543.pdf (402.78 KB),Technical,Technical Opened by Tender Committee,Rakesh Kumar Chaurasia,03-Mar-2025 06:27 PM,technical_1803543.pdf,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Yogendra Bahadur Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,03-Mar-2025 06:29 PM,03-Mar-2025 06:40 PM,techsummary_1803543.pdf (736.65 KB),Finance,Financial Opened by Tender Committee,Rakesh Kumar Chaurasia,04-Mar-2025 03:31 PM,finance_1803543.pdf,BOQ Comparative Chart,1,5005234,M/s NAVEEN & ASSOCIATES,27-Feb-2025 05:54 PM,Rejected-Finance,Quoted Rates Are Higher,04-Mar-2025 03:45 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1006995_1,31/E-TENDER/MEERUT-ZONE/24-25 DATED 10-02-2025,PROPOSED CONSTRUCTION BALANCE WORK OF GOVT ITI BUILDING HASANPUR IN DISTT. AMROHA.,1.0,5000688.0,Sapna Associates,INR,"28,519,579.78",22-Mar-2025,"INR 28,519,579.78",365.0,Rakesh Kumar Chaurasia,24-Sep-2025 12:41 PM,WORKORDERBalanceITIAmrohaBijnorEESignedCopy.pdf (1127.00 KB),Tender Awarded,AOC
2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5000688,Sapna Associates,26-Feb-2025 01:49 PM,Accepted-AOC,L-1,24-Sep-2025 12:41 PM,,,,,,,,,,,,,,,,,AOC
