Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Fabrication and erection of new CS bottom roller path of under sluice gate no. 01-04 and other bays gate no. 33-34 at Banbasa Barrage Banbasa , District Champawat Uttarakhand.","Fabrication and erection of new CS bottom roller path of under sluice gate no. 01-04 and other bays gate no. 33-34 at Banbasa Barrage Banbasa , District Champawat Uttarakhand.","Fabrication and erection of new CS bottom roller path of under sluice gate no. 01-04 and other bays gate no. 33-34 at Banbasa Barrage Banbasa , District Champawat Uttarakhand. ",NA ,"67,26,000",Civil Works,NA ,Tender,90.0,240.0,Champawat,262523.0,NA ,NA ,NA ,SE IWC1K Kanpur,No ,No,SE IWC1K Kanpur,SE IWC1K Kanpur,08-Jul-2025 04:00 PM,28-Jul-2025 01:00 PM,08-Jul-2025 04:00 PM,28-Jul-2025 12:00 PM,NA ,NA ,08-Jul-2025 04:00 PM,28-Jul-2025 12:00 PM,05-Aug-2025 02:05 PM,"2,360",Nil,Nil,No,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,10/IWC1K/25-26,2025_UPIDM_1055281_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,35,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1.0,CORREGENDUM,Technical Bid,,1.0,Fee/PreQual/Technical,.pdf,TECHINICAL bid,AOC,Technical,All bidder successfully admitted,Vijay Kumar,29-Jul-2025 01:02 PM,,SE,Internal,,Vijay Kumar,05-Aug-2025 03:44 PM,finsummary_1920141.pdf (429.99 KB),Finance,ALL BIDDER SUCCESSFULLY ADMITTED,Vijay Kumar,05-Aug-2025 03:41 PM,,BOQ Comparative Chart,SE,Internal,,Vijay Kumar,05-Aug-2025 01:57 PM,05-Aug-2025 02:05 PM,techsummary_1920141.pdf (429.99 KB),20-Aug-2025,"INR 5,992,400",240.0,Vijay Kumar,11-Sep-2025 04:05 PM,16Aoc.pdf (483.00 KB),AOC,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,2025_UPIDM_1055281_5,10/IWC1K/25-26,"Fabrication and erection of new CS bottom roller path of under sluice gate no. 01-04 and other bays gate no. 33-34 at Banbasa Barrage Banbasa , District Champawat Uttarakhand.",1.0,5376079.0,RAJEEV JOHRI,INR,"5,992,400",1,5378840,ANIL KUMAR SINGH,26-Jul-2025 06:19 PM,Rejected-Technical,TECHNICALLY NOT QUALIFIED,05-Aug-2025 01:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5382504,M/S W M ENGINEERING WORKS,27-Jul-2025 10:21 PM,Rejected-Finance,2ND LOWEST,05-Aug-2025 03:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5376079,RAJEEV JOHRI,26-Jul-2025 11:29 PM,Accepted-AOC,contract has been Awarded,11-Sep-2025 04:06 PM,AOC
