EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"20,000",No,fixed,,E E U P Scidco,Ayodhya,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,535/E E/Ayo/E Tender/MLC Ambedkarnagar/25-26 20.08.2025,2025_SCIDC_1066989_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Under MLCFund Scheme Construction of M.S. Gate at Block Akbarpur Baskhari marg par bhikharipur baipas pr Pandit madan Mohan Malviy Smriti M.S. Gate Bhikharipur Mod Par.,Under MLCFund Scheme Construction of M.S. Gate at Block Akbarpur Baskhari marg par bhikharipur baipas pr Pandit madan Mohan Malviy Smriti M.S. Gate Bhikharipur Mod Par.,Please refer Tender documents. ,NA ,,Construction Works,Under MLCFund Scheme Construction of M.S. Gate  ,Tender,90.0,90.0,Ambedkarnagar,224122.0,EE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,05-Sep-2025 11:00 AM ,EE office up scidco,No ,No,1,FDR - Fixed Deposit,EE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,04-Sep-2025 11:50 AM,09-Sep-2025 12:00 PM,04-Sep-2025 11:50 AM,09-Sep-2025 11:50 AM,NA ,NA ,04-Sep-2025 11:50 AM,09-Sep-2025 11:50 AM,11-Sep-2025 05:00 PM,1,Fee/PreQual/Technical,.pdf,Under MLCFund Scheme Construction of M.S. Gate at Block Akbarpur Baskhari marg par bhikharipur,"1,652",online,ayodhya,No,AOC,Technical,Technical Bid opening summary,Jagpal Verma,11-Sep-2025 04:49 PM,technical_1954793.pdf,EE,Internal,A E Astt Actt,Jagpal Verma,12-Sep-2025 02:55 PM,finsummary_1954793.pdf (499.25 KB),Finance,Financial Bid opening summary,Jagpal Verma,12-Sep-2025 02:52 PM,finance_1954793.pdf,BOQ Comparative Chart,EE,Internal,A E Astt Actt,Jagpal Verma,11-Sep-2025 04:52 PM,11-Sep-2025 05:00 PM,techsummary_1954793.pdf (362.67 KB),12-Sep-2025,"INR 961,000",90.0,Jagpal Verma,12-Sep-2025 05:15 PM,LOI.pdf (491.00 KB),Under MLCFund Scheme Construction of M.S. Gate at Block Akbarpur Baskhari marg par bhikharipur baipas pr Pandit madan Mohan Malviy Smriti M.S. Gate Bhikharipur Mod Par.,1,5522165,M/S VK CONSTRUCTION CO.,08-Sep-2025 08:43 PM,Rejected-Finance,not ok,12-Sep-2025 02:55 PM,1.0,5522156.0,R. D. CONSTRUCTION COMPANY,INR,"961,000",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2025_SCIDC_1066989_2,535/E E/Ayo/E Tender/MLC Ambedkarnagar/25-26 20.08.2025,Under MLCFund Scheme Construction of M.S. Gate at Block Akbarpur Baskhari marg par bhikharipur baipas pr Pandit madan Mohan Malviy Smriti M.S. Gate Bhikharipur Mod Par.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,2,Finance,.xls,financial,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5522156,R. D. CONSTRUCTION COMPANY,08-Sep-2025 08:38 PM,Accepted-AOC,ok,12-Sep-2025 05:15 PM,,,,,,,,,,AOC
