EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"11,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE EMD,Lot01 vikash kahnd maniyar ke gram panchyat piluyi mew khejuri maniyar marg par swatntrata senani ram bali verma ismriti dwar ka niramn kary,Lot01 vikash kahnd maniyar ke gram panchyat piluyi mew khejuri maniyar marg par swatntrata senani ram bali verma ismriti dwar ka niramn kary,Please refer Tender documents. ,NA ,"5,09,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,EE RED DIV Ballia ,EE RED DIV Ballia ,01-Aug-2025 09:00 AM ,EE RED DIV Ballia,No ,No,856.0,Nil,Nil,No,25-Jul-2025 09:00 AM,05-Aug-2025 12:00 PM,25-Jul-2025 09:00 AM,04-Aug-2025 12:00 PM,NA ,NA ,25-Jul-2025 09:00 AM,04-Aug-2025 12:00 PM,29-Aug-2025 10:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,658/EE/RED/2025-26/04-07-2025,2025_REDUP_1059154_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,EE RED DIV Ballia,EE RED DIV Ballia,1.0,SBI Bank,AOC,Technical,2 bid admitted,Ratnesh Kumar Gond,07-Aug-2025 12:09 PM,technical_1928229.pdf,EE,Internal,aedao,Ratnesh Kumar Gond,12-Sep-2025 10:49 AM,finsummary_1928229.pdf (97.12 KB),Finance,2 bid,Ratnesh Kumar Gond,02-Sep-2025 04:27 PM,finance_1928229.pdf,BOQ Comparative Chart,EE,Internal,AEDAO,Ratnesh Kumar Gond,28-Aug-2025 02:05 PM,29-Aug-2025 10:00 AM,techsummary_1928229.pdf (97.45 KB),18-Sep-2025,"INR 1,300,390.66",90.0,Ratnesh Kumar Gond,24-Sep-2025 04:45 PM,01fev658.pdf (100.00 KB),aoc,1.0,5396567.0,M/s Vivekanand Singh Contractor,02-Aug-2025 11:13 AM,Rejected-Finance,second lowest,12-Sep-2025 10:49 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2025_REDUP_1059154_1,658/EE/RED/2025-26/04-07-2025,Lot01 vikash kahnd maniyar ke gram panchyat piluyi mew khejuri maniyar marg par swatntrata senani ram bali verma ismriti dwar ka niramn kary,1.0,5393293.0,SRI ABHAY NARAYAN YADAV,INR,"1,300,390.66",AOC
,,,,,,,,.pdf,OTHER TECNICAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5393293.0,SRI ABHAY NARAYAN YADAV,31-Jul-2025 04:02 PM,Accepted-AOC,aoc,24-Sep-2025 04:46 PM,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ for rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
