S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,08-Jul-2025 04:00 PM,28-Jul-2025 01:00 PM,08-Jul-2025 04:00 PM,28-Jul-2025 12:00 PM,NA ,NA ,08-Jul-2025 04:00 PM,28-Jul-2025 12:00 PM,12-Aug-2025 11:30 AM,"97,000",Yes,fixed,,Nil,Nil,SE IWC1K Kanpur,SE IWC1K Kanpur,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,11/IWC1K/25-26,2025_UPIDM_1055284_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"2,360",Nil,Nil,No,"Replacement work of link roads on gates of Okhla Barrage, New Delhi.","Replacement work of link roads on gates of Okhla Barrage, New Delhi.","Replacement work of link roads on gates of Okhla Barrage, New Delhi. ",NA ,"48,21,000",Civil Works,NA ,Tender,90.0,240.0,OKHLA,110020.0,NA ,NA ,NA ,SE IWC1K Kanpur,No ,No,AOC,SE,Internal,All Bidder technically qualified,Vijay Kumar,12-Aug-2025 11:11 AM,12-Aug-2025 11:30 AM,techsummary_1920150.pdf (372.23 KB),Finance,All Bidder successfully Admitted,Vijay Kumar,12-Aug-2025 12:16 PM,,BOQ Comparative Chart,SE,Internal,,Vijay Kumar,12-Aug-2025 12:27 PM,finsummary_1920150.pdf (372.23 KB),Technical,All bidder successfully admitted,Vijay Kumar,29-Jul-2025 01:15 PM,,1.0,5373023.0,RAJEEV JOHRI,INR,"4,522,122",U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,2025_UPIDM_1055284_1,11/IWC1K/25-26,"Replacement work of link roads on gates of Okhla Barrage, New Delhi.",1,5373607,pawan kumar,25-Jul-2025 12:41 PM,Rejected-Finance,3rd lowest,12-Aug-2025 12:27 PM,20-Aug-2025,"INR 4,522,122",180.0,Vijay Kumar,11-Sep-2025 04:11 PM,13Aoc.pdf (500.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5373023,RAJEEV JOHRI,24-Jul-2025 10:57 PM,Accepted-AOC,contract has been Awarded,11-Sep-2025 04:11 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5371509,SHIV RAM ENTERPRISES,26-Jul-2025 02:59 PM,Rejected-Finance,2nd lowest,12-Aug-2025 12:27 PM,,,,,,,,AOC
