S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,12-Aug-2025 09:00 AM,18-Aug-2025 03:30 PM,12-Aug-2025 09:00 AM,18-Aug-2025 03:00 PM,NA ,NA ,12-Aug-2025 09:00 AM,18-Aug-2025 03:00 PM,23-Aug-2025 04:00 PM,"Repair work of office and residence of Superintending Engineer Irrigation Works Circle, Mathura and Executive Engineer Lower Mant Branch Division Ganga Canal Mathura.","Repair work of office and residence of Superintending Engineer Irrigation Works Circle, Mathura and Executive Engineer Lower Mant Branch Division Ganga Canal Mathura.",Please refer Tender documents. ,NA ,"3,10,63,000",Civil Works,NA ,Tender,90.0,365.0,MATHURA,281001.0,SE IWC MATHURA ,SE IWC MATHURA ,12-Aug-2025 01:00 PM ,SE IWC MATHURA,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",05/SE/2025-26,2025_UPIDC_1064934_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"6,21,260",No,percentage,2.0%,Nil,Nil,"4,107",Nil,Nil,No,SE IWC MATHURA,SE IWC MATHURA,1.0,WORK OF COMPLETION TIME CHANGE,Other,,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENTS,AOC,ALOK CHATURVEDI,Internal,ALOK CHATURVEDI AND PRABHAT KUMAR SINGH,ALOK CHATURVEDI,20-Aug-2025 09:26 PM,23-Aug-2025 04:00 PM,techsummary_1941166.pdf (637.64 KB),Finance,ALL BIDDERS ARE ADMITTED,ALOK CHATURVEDI,24-Aug-2025 11:24 AM,finance_1941166.pdf,BOQ Comparative Chart,ALOK CHATURVEDI,Internal,ALOK CHATURVEDI AND PRABHAT KUMAR SINGH,ALOK CHATURVEDI,15-Sep-2025 12:55 PM,finsummary_1941166.pdf (29.60 KB),Technical,ALL BIDDER ARE ADMITTED,ALOK CHATURVEDI,18-Aug-2025 03:56 PM,technical_1941166.pdf,1,5429955,M/s Amit Engineers,14-Aug-2025 02:31 PM,Rejected-Finance,FIFTH LOWEST,15-Sep-2025 12:55 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",2025_UPIDC_1064934_1,05/SE/2025-26,"Repair work of office and residence of Superintending Engineer Irrigation Works Circle, Mathura and Executive Engineer Lower Mant Branch Division Ganga Canal Mathura.",1.0,5447608.0,M/S SHIRDI INFRATECH PRIVATE LIMITED,INR,"23,210,491.32",22-Sep-2025,"INR 23,210,491.32",180.0,ALOK CHATURVEDI,27-Sep-2025 12:03 PM,SIRDI.pdf (587.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5445042,M/S PRADEEP ASSOCIATES,17-Aug-2025 07:53 PM,Rejected-Finance,SECOND LOWEST,15-Sep-2025 12:55 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5447608,M/S SHIRDI INFRATECH PRIVATE LIMITED,18-Aug-2025 10:35 AM,Accepted-AOC,First Lowest,27-Sep-2025 12:06 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5447678,Rakesh kumar,18-Aug-2025 01:32 PM,Rejected-Finance,FORTH LOWEST,15-Sep-2025 12:55 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5445830,SHREE TECH CONSTRUCTION,17-Aug-2025 10:38 PM,Rejected-Finance,THIRD LOWEST,15-Sep-2025 12:55 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5444981,SHRI MAHRAJ JI CONSTRUCTION,18-Aug-2025 12:10 PM,Rejected-Finance,SIXTH LOWEST,15-Sep-2025 12:55 PM,,,,,,,,,,,,,,,,AOC
