Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"E.E., UPSCIDCO, MORADABAD","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,043/EE/MBD/NIDHI/2024-25 Dt. 27-08-2025,2025_SCIDC_1068922_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,27-Aug-2025 04:00 PM,03-Sep-2025 11:00 AM,27-Aug-2025 04:00 PM,03-Sep-2025 10:00 AM,NA ,NA ,27-Aug-2025 04:00 PM,03-Sep-2025 10:00 AM,12-Sep-2025 02:00 PM,"5,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,1,FDR - Fixed Deposit,"Construction work of 26.00 m CC tiles road and drain from Officer house to Sufa house in village Bhagatpur, Block-Bhagatpur Tanda, District Moradabad. (MLA-Nidhi Work)","Construction work of 26.00 m CC tiles road and drain from Officer house to Sufa house in village Bhagatpur, Block-Bhagatpur Tanda, District Moradabad. (MLA-Nidhi Work)",Please refer Tender documents. ,NA ,"2,34,718",Civil Works - Roads,NA ,Tender,60.0,60.0,MORADBAD,244001.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,531.0,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,AOC,Technical,TECHNICAL REPORT,Avdhesh kumar Verma,12-Sep-2025 01:31 PM,technical_1950182.pdf,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,16-Sep-2025 12:59 PM,finsummary_1950182.pdf (260.67 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,16-Sep-2025 12:33 PM,finance_1950182.pdf,BOQ Comparative Chart,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,12-Sep-2025 01:53 PM,12-Sep-2025 02:00 PM,techsummary_1950182.pdf (215.27 KB),19-Sep-2025,"INR 234,718",60.0,Avdhesh kumar Verma,19-Sep-2025 12:24 PM,043NIT082WOMBD2025.pdf (259.00 KB),LOI OF WORK,1,5513168,LUCKY BROTHERS GROUP,02-Sep-2025 11:22 PM,Accepted-AOC,AMOUNT IS LOWEST,19-Sep-2025 12:24 PM,1.0,5513168.0,LUCKY BROTHERS GROUP,INR,"234,600.64",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2025_SCIDC_1068922_1,043/EE/MBD/NIDHI/2024-25 Dt. 27-08-2025,"Construction work of 26.00 m CC tiles road and drain from Officer house to Sufa house in village Bhagatpur, Block-Bhagatpur Tanda, District Moradabad. (MLA-Nidhi Work)",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,PRICE BID,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5512986,M/S A.H CONSTRUCTION AND DEVLOPERS,01-Sep-2025 10:39 PM,Rejected-Finance,AMOUNT IS HIGH,16-Sep-2025 12:59 PM,,,,,,,,,,AOC
