Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Fee/PQC/Technical,"6,000",No,fixed,,Refer to tender docs,Jhansi,05-May-2025 10:00 AM,30-May-2025 04:00 PM,05-May-2025 10:00 AM,29-May-2025 12:00 PM,NA ,NA ,05-May-2025 10:00 AM,29-May-2025 12:00 PM,06-Jun-2025 06:30 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Parichha Thermal Power Project- UPRVUNL- Jhansi,W-PAR/C/OMC3/CIMD1/6000008255,2025_RVUNL_1035691_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,"Overhauling of Complete MAX DCS System in unit -6 of 2x250MW, C PTPP, Parichha","Overhauling of Complete MAX DCS System in unit -6 of 2x250MW, C PTPP, Parichha",Please refer Tender documents. ,NA ,"2,79,800",Power/Energy Projects/Products,NA ,Tender,120.0,45.0,CTPS Parichha Jhansi,284305.0,NA ,NA ,NA ,Office of SE OMC-3 CTPS PARICHHA,No ,No,SE OMC-3 CTPS PARICHHA,Office of SE OMC-3 CTPS PARICHHA,590.0,Refer to tender docs,Jhansi,No,1.0,RTGS - RTGS Payment,AOC,Finance,Part2 Open Summary,SUJEET SINGH,06-Jun-2025 06:50 PM,finance_1876108.pdf,BOQ Comparative Chart,CE-L1,Internal,,SUJEET SINGH,06-Jun-2025 06:20 PM,06-Jun-2025 06:30 PM,techsummary_1876108.pdf (307.87 KB),Technical,Documents Admitted,SUJEET SINGH,02-Jun-2025 12:28 PM,,CEL1,Internal,,SUJEET SINGH,19-Sep-2025 06:05 PM,finsummary_1876108.pdf (196.34 KB),15-Jan-2026,"INR 294,000",45.0,SUJEET SINGH,19-Sep-2025 06:08 PM,LOI190.pdf (1736.00 KB),1,5189371,KEY LOGIC SYSTEMS PRIVATE LIMITED,29-May-2025 10:51 AM,Rejected-AOC,L3 Bidder,19-Sep-2025 06:09 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Parichha Thermal Power Project- UPRVUNL- Jhansi,2025_RVUNL_1035691_1,W-PAR/C/OMC3/CIMD1/6000008255,"Overhauling of Complete MAX DCS System in unit -6 of 2x250MW, C PTPP, Parichha",1.0,5222428.0,M/S A.K.CONSTRUCTION,INR,"294,000",AOC
,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5222428,M/S A.K.CONSTRUCTION,28-May-2025 10:55 PM,Accepted-AOC,L1 Bidder,19-Sep-2025 06:09 PM,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5222836,M/S SANJAY ELECTRONICS,29-May-2025 10:49 AM,Rejected-AOC,L2 Bidder,19-Sep-2025 06:09 PM,,,,,,,,,,AOC
