Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
EE,Internal,,SHAILENDRA PRASAD,13-Aug-2025 07:13 PM,19-Aug-2025 12:00 PM,techsummary_1922816.pdf (703.25 KB),12-Sep-2025,"INR 1,661,040",90.0,Rajesh Kumar Yadav,12-Sep-2025 01:15 PM,1674.pdf (819.00 KB),Technical,Admitted,SHAILENDRA PRASAD,13-Aug-2025 07:10 PM,,Finance,Admitted,SHAILENDRA PRASAD,19-Aug-2025 06:21 PM,,BOQ Comparative Chart,EE,Internal,,SHAILENDRA PRASAD,20-Aug-2025 03:04 PM,finsummary_1922816.pdf (110.60 KB),1.0,5412519.0,M/S V K CONSTRUCTION,INR,"1,661,040",1,5412519,M/S V K CONSTRUCTION,08-Aug-2025 07:10 PM,Accepted-AOC,L1,12-Sep-2025 01:15 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2025_REDUP_1056327_10,710 Date 11-06-2025,vikas khand cholapur ke gram panchayat bela me anusuchit jaati basti ke pass baba sahab Doc. Bhimrav ambedakar ji ke par baundriwal ka nirman karya.,AOC,"33,540",Yes,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,710 Date 11-06-2025,2025_REDUP_1056327_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,14-Jul-2025 12:00 PM,11-Aug-2025 12:30 PM,14-Jul-2025 12:00 PM,11-Aug-2025 12:00 PM,NA ,NA ,14-Jul-2025 12:00 PM,11-Aug-2025 12:00 PM,19-Aug-2025 12:00 PM,EE RED,Vikash Bhavan Varanasi,1,Fee/PreQual/Technical,.pdf,Tender doc,vikas khand cholapur ke gram panchayat bela me anusuchit jaati basti ke pass baba sahab Doc. Bhimrav ambedakar ji ke par baundriwal ka nirman karya.,vikas khand cholapur ke gram panchayat bela me anusuchit jaati basti ke pass baba sahab Doc. Bhimrav ambedakar ji ke par baundriwal ka nirman karya.,Please refer Tender documents. ,NA ,"16,77,000",Civil Works,NA ,Tender,90.0,90.0,Vikash Bhavan Varanasi,221002.0,NA ,NA ,NA ,Vikash Bhavan Varanasi,No ,No,1.0,SBI Bank,854.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5412580,SIDDHI VINAYAK CONSTRUCTION,08-Aug-2025 06:31 PM,Rejected-Finance,L2,20-Aug-2025 03:04 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,AOC
