S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,5146717,M/S A.K.CONSTRUCTION,26-Apr-2025 05:54 AM,Accepted-AOC,L1 bidder,18-Sep-2025 05:31 PM,1.0,5146717.0,M/S A.K.CONSTRUCTION,INR,"481,399",UP Rajya Vidyut Utpadan Nigam Ltd||Parichha Thermal Power Project- UPRVUNL- Jhansi,2025_RVUNL_1024607_1,W-PAR/C/OMC3/CIMD1/6000007849,"Overhauling of FSSS, SADC, HPBP its spray Valves and RC Feeder System in unit 06 of 2x250MW PTEP, Parichha",15-Jan-2026,"INR 481,399",45.0,SUJEET SINGH,18-Sep-2025 05:31 PM,LOI156FSSS.pdf (5847.00 KB),L1 bidder M/s AK construction,SE OMC-III,Internal,SE OMC-III,SUJEET SINGH,20-May-2025 05:31 PM,20-May-2025 05:35 PM,techsummary_1850588.pdf (289.76 KB),Finance,Part-2 opening summary,SUJEET SINGH,20-May-2025 06:02 PM,finance_1850588.pdf,BOQ Comparative Chart,CEL1,Internal,,SUJEET SINGH,18-Sep-2025 05:26 PM,finsummary_1850588.pdf (199.79 KB),Technical,bid opening summary,SUJEET SINGH,28-Apr-2025 04:51 PM,technical_1850588.pdf,AOC,1.0,RTGS - RTGS Payment,"Overhauling of FSSS, SADC, HPBP its spray Valves and RC Feeder System in unit 06 of 2x250MW PTEP, Parichha","Overhauling of FSSS, SADC, HPBP its spray Valves and RC Feeder System in unit 06 of 2x250MW PTEP, Parichha",Refer to tender document ,NA ,"4,55,940",Power/Energy Projects/Products,NA ,Tender,120.0,45.0,2x250MW CTPS parichha,284305.0,NA ,NA ,NA ,"Office of SE OMC3, CTPS Parichha",No ,No,590.0,Refer to tender document,Refer to tender document,No,UP Rajya Vidyut Utpadan Nigam Ltd||Parichha Thermal Power Project- UPRVUNL- Jhansi,W-PAR/C/OMC3/CIMD1/6000007849,2025_RVUNL_1024607_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,03-Apr-2025 01:10 PM,28-Apr-2025 04:00 PM,03-Apr-2025 02:00 PM,26-Apr-2025 02:00 PM,03-Apr-2025 02:00 PM ,26-Apr-2025 02:00 PM ,03-Apr-2025 02:00 PM,26-Apr-2025 02:00 PM,20-May-2025 05:35 PM,1.0,Fee/PreQual/Technical,.pdf,Tender document,"SE OMC3, CTPS Parichha","Office of SE OMC3, CTPS Parichha","9,500",No,fixed,,Refer to tender document,Refer to tender document,AOC
2,5147050,M/S SANJAY ELECTRONICS,26-Apr-2025 11:31 AM,Rejected-AOC,NOT L1 bidder,18-Sep-2025 05:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC
3,5147101,Syndicate Engineers,26-Apr-2025 11:46 AM,Rejected-AOC,NOT L1 bidder,18-Sep-2025 05:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
