S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1,5383694,M/S DEHATI ENGINEERING WORKS,28-Jul-2025 11:06 AM,Accepted-AOC,accepted,16-Sep-2025 02:50 PM,1.0,5383694.0,M/S DEHATI ENGINEERING WORKS,INR,"1,249,018.2",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Hamirpur,2025_UPIDM_1058848_1,E1/EE/2025-26/LOT3,Erection and Installation of Barge including Planking Work at first stage,16-Sep-2025,"INR 1,249,018.2",45.0,Sharad Chauhan,16-Sep-2025 02:50 PM,aaaaa.pdf (463.00 KB),EE MLCD,Internal,,Sharad Chauhan,23-Aug-2025 05:30 PM,finsummary_1927693.pdf (462.17 KB),Technical,admitted,Sharad Chauhan,22-Aug-2025 02:50 PM,technical_1927693.pdf,EE MLCD,Internal,EE MLCD,Sharad Chauhan,22-Aug-2025 02:57 PM,22-Aug-2025 04:30 PM,techsummary_1927693.pdf (206.36 KB),Finance,summary,Sharad Chauhan,22-Aug-2025 05:44 PM,finance_1927693.pdf,BOQ Comparative Chart,AOC,"28,000",No,fixed,,Nil,Nil,767.0,Nil,Nil,No,EXECUTIVE ENGINEER,"MINOR LIFT CANAL DIVISION, HAMIRPUR-210301",21-Jul-2025 12:00 PM,28-Jul-2025 03:30 PM,21-Jul-2025 12:00 PM,28-Jul-2025 12:00 PM,NA ,NA ,21-Jul-2025 12:00 PM,28-Jul-2025 12:00 PM,22-Aug-2025 04:30 PM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENTS,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Hamirpur,E1/EE/2025-26/LOT3,2025_UPIDM_1058848_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Erection and Installation of Barge including Planking Work at first stage,"Erection and Installation of Barge including Planking Work at first stage of newly constructed Vindhyavasini-Bhaura Danda Pump canal (Capacity 40 Cusec ) on the right bank of Yamuna River near village Bhaura Danda,Distt. Hamirpur, UP",Please refer Tender documents. ,NA ,,Miscellaneous Works,MECHANICAL WORKS ,Tender,90.0,45.0,HAMIRPUR,210301.0,NA ,NA ,NA ,HAMIRPUR,No ,No,1.0,SBI Bank,AOC
2,5382671,M/S UGRASEN SINGH,28-Jul-2025 11:23 AM,Rejected-Finance,not L1,23-Aug-2025 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5382546,SHIV RAM ENTERPRISES,28-Jul-2025 10:58 AM,Rejected-Finance,not L1,23-Aug-2025 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
