S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1.0,5384846.0,M/S RAJA RAM SINGH,30-Jul-2025 04:06 PM,Rejected-Finance,second lowest,03-Sep-2025 02:03 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2025_REDUP_1058734_1,658/EE/RED/2025-26/04-07-2025,Lot22 vikash khand pandah ke gram panchayat kikodah me pandah maynar par tisauni khan ke ghar ke pas puliya se faiz khan ke darwaze ke tarf paybars block kary,1.0,5384722.0,VAISHNAVI ENTERPRISES,INR,"887,600.9",12-Sep-2025,"INR 887,600.9",90.0,Ratnesh Kumar Gond,12-Sep-2025 12:28 PM,22fev658.pdf (100.00 KB),aoc,EE,Internal,aedao,Ratnesh Kumar Gond,29-Aug-2025 12:37 PM,29-Aug-2025 04:00 PM,techsummary_1927207.pdf (97.34 KB),Finance,2bid admitted,Ratnesh Kumar Gond,03-Sep-2025 11:10 AM,finance_1927207.pdf,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,03-Sep-2025 02:03 PM,finsummary_1927207.pdf (97.10 KB),Technical,2 bid admitted,Ratnesh Kumar Gond,07-Aug-2025 02:04 PM,technical_1927207.pdf,AOC,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE EMD,856.0,Nil,Nil,No,"17,000",Yes,fixed,,Nil,Nil,Lot22 vikash khand pandah ke gram panchayat kikodah me pandah maynar par tisauni khan ke ghar ke pas puliya se faiz khan ke darwaze ke tarf paybars block kary,Lot22 vikash khand pandah ke gram panchayat kikodah me pandah maynar par tisauni khan ke ghar ke pas puliya se faiz khan ke darwaze ke tarf paybars block kary,Please refer Tender documents. ,NA ,"8,89,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,EE RED DIV Ballia ,EE RED DIV Ballia ,28-Jul-2025 09:00 AM ,EE RED DIV Ballia,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,658/EE/RED/2025-26/04-07-2025,2025_REDUP_1058734_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,25-Jul-2025 09:00 AM,05-Aug-2025 12:00 PM,25-Jul-2025 09:00 AM,04-Aug-2025 12:00 PM,NA ,NA ,25-Jul-2025 09:00 AM,04-Aug-2025 12:00 PM,29-Aug-2025 04:00 PM,EE RED DIV Ballia,EE RED DIV Ballia,AOC
2.0,5384722.0,VAISHNAVI ENTERPRISES,30-Jul-2025 05:39 PM,Accepted-AOC,aoc,12-Sep-2025 12:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Other tecnical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ for rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
