Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
16-Sep-2025,"INR 1,542,966",90.0,Manoj Shukla,16-Sep-2025 12:44 PM,911_4.pdf (11786.00 KB),1,5380666,M/S MEERA ASSOCIATE BUILDERS & TRADERS,28-Jul-2025 08:46 PM,Accepted-AOC,AoC,16-Sep-2025 12:44 PM,1.0,5380666.0,M/S MEERA ASSOCIATE BUILDERS & TRADERS,INR,"1,542,966",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE LUCKNOW,2025_REDUP_1059608_4,911/EE RED LUCKNOW/25-26 Dt 30/06/2025,"Under District Lucknow, Construction of Amar Shaheed Bhagat Singh Memorial Gate on Sultanpur Road Barabanki Border, Lot No 4",Technical,Summary,Ashutosh Arora,05-Aug-2025 01:13 PM,,Er A K Arora EE RED Lucknow,Internal,,Manoj Shukla,16-Sep-2025 12:40 PM,finsummary_1929233.pdf (2179.15 KB),Finance,Summary,Ashutosh Arora,18-Aug-2025 11:00 AM,,BOQ Comparative Chart,Er A K Arora EE RED Lucknow,Internal,"Er A K Arora EE RED Lucknow, Er M K Shukla AE RED Lucknow, Mr Amit Sinha DAO RED Lucknow",Manoj Shukla,11-Aug-2025 10:21 AM,14-Aug-2025 12:00 PM,techsummary_1929233.pdf (1262.41 KB),AOC,1,Fee/PreQual/Technical,.pdf,FEES AND TECHNICAL DOCUMENTS,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE LUCKNOW,911/EE RED LUCKNOW/25-26 Dt 30/06/2025,2025_REDUP_1059608_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,24-Jul-2025 12:00 PM,05-Aug-2025 12:30 PM,24-Jul-2025 12:00 PM,04-Aug-2025 12:00 PM,NA ,NA ,24-Jul-2025 12:00 PM,04-Aug-2025 12:00 PM,14-Aug-2025 12:00 PM,1.0,SBI Bank,"Under District Lucknow, Construction of Amar Shaheed Bhagat Singh Memorial Gate on Sultanpur Road Barabanki Border, Lot No 4","Under District Lucknow, Construction of Amar Shaheed Bhagat Singh Memorial Gate on Sultanpur Road Barabanki Border, Lot No 4",Please refer Tender documents. ,NA ,"15,60,000",Civil Works,NA ,Tender,90.0,90.0,Lucknow,226001.0,"EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow ","EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow ",25-Jul-2025 11:00 AM ,"EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow",No ,No,1.0,Fees,Fee,,950.0,Nil,Nil,No,"EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow","EE RED Near Vikas Bhawan, Sarvoday Nagar, Lucknow","32,000",No,fixed,,Nil,Nil,AOC
,,,,,,2,5380551,M/S Vidya Construction,28-Jul-2025 09:11 PM,Rejected-Finance,Rejected,16-Sep-2025 12:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,FINANCIAL DOCUMENTS(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
