Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
12-Aug-2025,"INR 1,913,210",60.0,Avdhesh kumar Verma,10-Sep-2025 12:00 PM,037NIT060WOJPN.pdf (508.00 KB),LOI OF WORK,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2025_SCIDC_1061879_1,037/EE/JPN/NIDHI/2025-26 Dt. 31-07-2025,"Work of installing 13 semi-high mast lights (containing 6 lights) in various villages, Block-GANGESHWARI, District-AMROHA (NIDHI WORK)",1.0,5402506.0,CHANDER ENTERPRISES,INR,"1,911,679.43",1,5402506,CHANDER ENTERPRISES,05-Aug-2025 08:12 AM,Accepted-AOC,AMOUNT IS LOWEST,10-Sep-2025 12:01 PM,Finance,FINANCIAL REPORT,Avdhesh kumar Verma,11-Aug-2025 11:56 AM,finance_1934820.pdf,BOQ Comparative Chart,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,07-Aug-2025 06:53 PM,07-Aug-2025 06:55 PM,techsummary_1934820.pdf (306.40 KB),Technical,TECHNICAL REPORT,Avdhesh kumar Verma,07-Aug-2025 06:47 PM,technical_1934820.pdf,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,11-Aug-2025 12:03 PM,finsummary_1934820.pdf (535.74 KB),AOC,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,"E.E., UPSCIDCO, AMROHA","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",01-Aug-2025 03:00 PM,07-Aug-2025 11:00 AM,01-Aug-2025 03:00 PM,07-Aug-2025 10:00 AM,NA ,NA ,01-Aug-2025 03:00 PM,07-Aug-2025 10:00 AM,07-Aug-2025 06:55 PM,1,FDR - Fixed Deposit,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,037/EE/JPN/NIDHI/2025-26 Dt. 31-07-2025,2025_SCIDC_1061879_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,"Work of installing 13 semi-high mast lights (containing 6 lights) in various villages, Block-GANGESHWARI, District-AMROHA (NIDHI WORK)","Work of installing 13 semi-high mast lights (containing 6 lights) in various villages, Block-GANGESHWARI, District-AMROHA (NIDHI WORK)",Please refer Tender documents. ,NA ,"19,13,210",Electrical Works,NA ,Tender,60.0,60.0,AMROHA,244221.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,"39,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,AOC
,,,,,,,,,,,,,,,,2,5405979,VINAYAK CONSTRUCTION,05-Aug-2025 11:52 PM,Rejected-Finance,AMOUNT IS HIGH,11-Aug-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,PRICE BID,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
