Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
30-Sep-2025,"INR 1,095,744.16",120.0,Jay Bahadur Singh,30-Sep-2025 03:46 PM,05.pdf (361.00 KB),Bond,1,5506090,M/S DASMESH ASSOCIATES,30-Aug-2025 11:27 AM,Rejected-Finance,L2,30-Sep-2025 03:42 PM,1.0,5505824.0,M/S SRI JAN CONSTRUCTION,INR,"1,095,744.16",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2025_REDUP_1067302_5,450/RED/ENivida/Nir/2025-26 dt 02-08-2025,Gram Panchayat Taradeeh ke Ram Keval Pahi me 250m Interlocking ka Karya,Technical,Summary,VIRENDRA KUMAR PATHAK,03-Sep-2025 10:38 AM,,EE RED GONDA,Internal,ER J. B. Singh EE ER Virendra Kumar Pathak AE SRI L.K. Chakravarti DAO,Jay Bahadur Singh,30-Sep-2025 03:42 PM,finsummary_1946500.pdf (360.53 KB),Finance,Summary,Jay Bahadur Singh,08-Sep-2025 11:35 AM,,BOQ Comparative Chart,EE RED GONDA,Internal,ER J. B. Singh EE ER Virendra Kumar Pathak AE SRI L.K. Chakravarti DAO,VIRENDRA KUMAR PATHAK,04-Sep-2025 11:24 AM,04-Sep-2025 11:30 AM,techsummary_1946500.pdf (108.51 KB),AOC,950.0,Nil,Nil,No,21-Aug-2025 06:00 PM,01-Sep-2025 12:30 PM,21-Aug-2025 06:00 PM,01-Sep-2025 12:00 PM,NA ,NA ,21-Aug-2025 06:00 PM,01-Sep-2025 12:00 PM,04-Sep-2025 11:30 AM,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,1,Fee/PreQual/Technical,.pdf,NIT with T1,"21,930",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,450/RED/ENivida/Nir/2025-26 dt 02-08-2025,2025_REDUP_1067302_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram Panchayat Taradeeh ke Ram Keval Pahi me 250m Interlocking ka Karya,Gram Panchayat Taradeeh ke Ram Keval Pahi me 250m Interlocking ka Karya,Gram Panchayat Taradeeh ke Ram Keval Pahi me 250m Interlocking ka Karya ,NA ,"10,96,512",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,AOC
,,,,,,,2,5505824,M/S SRI JAN CONSTRUCTION,29-Aug-2025 10:24 AM,Accepted-AOC,L1,30-Sep-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
