Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
766.0,Nil,Nil,No,"19,520",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,E.E. R.E.D. GHAZIPUR,OFFICE E.E. R.E.D. GHAZIPUR,BHUTAHIYATAD (SHIVPURI COLONY) ME MAHESH YADAV KE GHAR SE RAMSHABD KE GHAR TAK ENTERLOCKING NIRMAN KARY,BHUTAHIYATAD (SHIVPURI COLONY) ME MAHESH YADAV KE GHAR SE RAMSHABD KE GHAR TAK ENTERLOCKING NIRMAN KARY,Please refer Tender documents. ,NA ,"9,76,000",Civil Works,NA ,Tender,90.0,90.0,GHAZIPUR,233001.0,NA ,NA ,NA ,OFFICE E.E. R.E.D. GHAZIPUR,No ,No,1,Fee/PreQual/Technical,.pdf,fee and document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,534 date 10.06.2025,2025_REDUP_1053108_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,30-Jun-2025 06:55 PM,09-Jul-2025 12:30 PM,30-Jun-2025 06:55 PM,09-Jul-2025 12:00 PM,NA ,NA ,30-Jun-2025 06:55 PM,09-Jul-2025 12:00 PM,01-Aug-2025 02:00 PM,AOC,PUNEET KUMAR,Internal,AMRITA SINGH,Puneet Kumar,10-Sep-2025 11:51 AM,finsummary_1914868.pdf (542.23 KB),Technical,open,Amrita Singh,09-Jul-2025 08:17 PM,technical_1914868.pdf,PUNEET KUMAR,Internal,"AMRITA SINGH, MITHILESH SINGH",Puneet Kumar,01-Aug-2025 01:18 PM,01-Aug-2025 02:00 PM,techsummary_1914868.pdf (65.77 KB),Finance,open,Puneet Kumar,01-Aug-2025 05:47 PM,finance_1914868.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,2025_REDUP_1053108_1,534 date 10.06.2025,BHUTAHIYATAD (SHIVPURI COLONY) ME MAHESH YADAV KE GHAR SE RAMSHABD KE GHAR TAK ENTERLOCKING NIRMAN KARY,1.0,5300726.0,M/S SANJEEV SINGH YADAV,INR,"1,173,468",1,5299521,M/S RAMASHIS YADAV,08-Jul-2025 05:30 PM,Rejected-Finance,L2,10-Sep-2025 11:51 AM,10-Sep-2025,"INR 1,173,468",90.0,Puneet Kumar,10-Sep-2025 11:56 AM,sanjeeev.pdf (135.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5300726,M/S SANJEEV SINGH YADAV,08-Jul-2025 05:38 PM,Accepted-AOC,L1,10-Sep-2025 11:56 AM,,,,,,,,AOC
