S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
1.0,5384881.0,M/S RAJA RAM SINGH,30-Jul-2025 04:24 PM,Rejected-Finance,second lowest,03-Sep-2025 02:48 PM,1.0,5384739.0,VAISHNAVI ENTERPRISES,INR,"664,829.73",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2025_REDUP_1058777_1,658/EE/RED/2025-26/04-07-2025,Lot28 vikash khand maniyar ke geram panchayat jigirsad me panchayat bhawan ke pas raghubar rajbhar ke ghar hote hue brahamdev dubey ke ghar tak paybars block kary,12-Sep-2025,"INR 664,829.73",90.0,Ratnesh Kumar Gond,12-Sep-2025 12:53 PM,28fev658.pdf (101.00 KB),aoc,EE,Internal,aedao,Ratnesh Kumar Gond,29-Aug-2025 01:04 PM,29-Aug-2025 04:00 PM,techsummary_1927348.pdf (97.72 KB),Finance,2 bid admitted,Ratnesh Kumar Gond,03-Sep-2025 11:46 AM,finance_1927348.pdf,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,03-Sep-2025 02:48 PM,finsummary_1927348.pdf (97.72 KB),Technical,2 bid admitted,Ratnesh Kumar Gond,07-Aug-2025 12:39 PM,technical_1927348.pdf,AOC,"13,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,658/EE/RED/2025-26/04-07-2025,2025_REDUP_1058777_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,856.0,Nil,Nil,No,Lot28 vikash khand maniyar ke geram panchayat jigirsad me panchayat bhawan ke pas raghubar rajbhar ke ghar hote hue brahamdev dubey ke ghar tak paybars block kary,Lot28 vikash khand maniyar ke geram panchayat jigirsad me panchayat bhawan ke pas raghubar rajbhar ke ghar hote hue brahamdev dubey ke ghar tak paybars block kary,Please refer Tender documents. ,NA ,"6,66,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,EE RED DIV Ballia ,EE RED DIV Ballia ,01-Aug-2025 09:00 AM ,EE RED DIV Ballia,No ,No,EE RED DIV Ballia,EE RED DIV Ballia,25-Jul-2025 09:00 AM,05-Aug-2025 12:00 PM,25-Jul-2025 09:00 AM,04-Aug-2025 12:00 PM,NA ,NA ,25-Jul-2025 09:00 AM,04-Aug-2025 12:00 PM,29-Aug-2025 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,TEnder FEE EMD,1.0,SBI Bank,AOC
2.0,5384739.0,VAISHNAVI ENTERPRISES,30-Jul-2025 05:56 PM,Accepted-AOC,aoc,12-Sep-2025 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other tecnical doucument,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC
