Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,Executive Engineer,Vikash Bhawan,"35,740",No,percentage,2.0%,Nil,Nil,Block-Pipraich Gram Panchayat Ramnagar Kadjaha mein Devi Mai ke Sthan se Jiyut Nishad ke Ghar Tak CC Road Ka Nirman,Block-Pipraich Gram Panchayat Ramnagar Kadjaha mein Devi Mai ke Sthan se Jiyut Nishad ke Ghar Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"17,87,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikhash Bhawan,No ,No,1.0,SBI Bank,30-Jun-2025 09:00 AM,09-Jul-2025 09:00 AM,30-Jun-2025 09:00 AM,08-Jul-2025 12:00 PM,NA ,NA ,30-Jun-2025 09:00 AM,08-Jul-2025 12:00 PM,16-Jul-2025 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,731/EE/RED/GKP/25-26 date 09-06-25,2025_REDUP_1052437_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,896.0,Nil,Nil,No,AOC,Executive Engineer,Internal,,Shachindra Singh,19-Jul-2025 03:55 PM,finsummary_1913644.pdf (154.33 KB),Technical,Opend,Shachindra Singh,10-Jul-2025 11:22 AM,,Executive Engineer,Internal,,Shachindra Singh,16-Jul-2025 10:53 AM,16-Jul-2025 12:00 PM,techsummary_1913644.pdf (295.71 KB),Finance,Opend,AMIT KUMAR RAJ,19-Jul-2025 11:08 AM,,BOQ Comparative Chart,1.0,5287899.0,M/S AWADHESH SINGH,INR,"1,785,221.9",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2025_REDUP_1052437_8,731/EE/RED/GKP/25-26 date 09-06-25,Block-Pipraich Gram Panchayat Ramnagar Kadjaha mein Devi Mai ke Sthan se Jiyut Nishad ke Ghar Tak CC Road Ka Nirman,1,5287899,M/S AWADHESH SINGH,07-Jul-2025 03:49 PM,Accepted-AOC,L1,12-Sep-2025 01:16 PM,01-Aug-2025,"INR 1,787,009",90.0,Shachindra Singh,12-Sep-2025 01:15 PM,bpdf.pdf (154.00 KB),AOC
2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5289262,M/S R.K.TRADERS,07-Jul-2025 04:30 PM,Rejected-AOC,L2,12-Sep-2025 01:16 PM,,,,,,,AOC
