Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
16-Sep-2025,"INR 1,694,901.39",120.0,Satish Chand Raghvendram,16-Sep-2025 11:47 AM,laibraury.pdf (182.00 KB),laibrairy,1.0,5429147.0,M/S ASESAR SINGH CONTRACTOR,INR,"1,504,902.94",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,2025_REDUP_1058636_2,"602, date 06.07.25",LAIBARARY,1,5425853,Deepak Gupta,13-Aug-2025 10:14 PM,Rejected-Finance,atpar,16-Sep-2025 11:44 AM,Finance,summary,Satish Chand Raghvendram,01-Sep-2025 01:15 PM,,BOQ Comparative Chart,EE RED,Internal,"AE RED, DAO RED",Satish Chand Raghvendram,26-Aug-2025 02:08 PM,01-Sep-2025 12:00 PM,techsummary_1927175.pdf (769.57 KB),Technical,summary,Satish Chand Raghvendram,26-Aug-2025 02:00 PM,,EE RED,Internal,"AE RED, DAO RED shahjahapur",Satish Chand Raghvendram,16-Sep-2025 11:44 AM,finsummary_1927175.pdf (181.68 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,"602, date 06.07.25",2025_REDUP_1058636_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,EE RED,2ND FLOOR VIKAS BHAWAN SPN,21-Jul-2025 12:00 PM,14-Aug-2025 12:30 PM,21-Jul-2025 12:00 PM,14-Aug-2025 12:00 PM,NA ,NA ,21-Jul-2025 12:00 PM,14-Aug-2025 12:00 PM,01-Sep-2025 12:00 PM,LAIBARARY,Construction work of library/reading room in Centralwar Association District Shahjahanpur Campus,Please refer Tender documents. ,NA ,"20,00,000",Civil Works,NA ,Tender,90.0,120.0,Shahjahanpur,242001.0,NA ,NA ,NA ,shahjahanpur,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,tender document,"40,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,5428254,Krishna Constructions,13-Aug-2025 10:09 PM,Rejected-Finance,1.10,16-Sep-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5429147,M/S ASESAR SINGH CONTRACTOR,14-Aug-2025 09:59 AM,Accepted-AOC,awared,16-Sep-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5410587,M/s Ashish Graphics,07-Aug-2025 08:43 PM,Rejected-Finance,atpar,16-Sep-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5424338,M/s Y.S. Associate,12-Aug-2025 07:07 PM,Rejected-Finance,atpar,16-Sep-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,5425753,Rakshpal Singh,13-Aug-2025 10:20 PM,Rejected-Finance,0.10 bellow,16-Sep-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
