Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
20-Mar-2025,"INR 4,861,231.39",455.0,Rakesh Kumar Chaurasia,24-Sep-2025 05:50 PM,WorkorderDormitoryJailGZBOfficeCopySigned.pdf (1293.00 KB),Tender Awarded,1,5015324,KHYATI INFRADEVELOPERS PRIVATE LIMITED,04-Mar-2025 11:24 AM,Accepted-AOC,L-1,24-Sep-2025 05:56 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1009599_1,41/E-TENDER/MEERUT-ZONE/24-25 DATE 18-02-2025,CONSTRUCTION OF 16 PERSON DORMITORY G PLUS 1 AT DISTRICT JAIL GHAZIABAD DISTT. GHAZIABAD (U.P.),1.0,5015324.0,KHYATI INFRADEVELOPERS PRIVATE LIMITED,INR,"4,861,231.39",Finance,Financial Opened by Tender Committee,Rakesh Kumar Chaurasia,18-Mar-2025 05:29 PM,finance_1810465.pdf,BOQ Comparative Chart,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Anup Kumar Azad EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,15-Mar-2025 12:12 PM,15-Mar-2025 12:30 PM,techsummary_1810465.pdf (657.77 KB),Technical,Technical Opened by Tender Committee,Rakesh Kumar Chaurasia,15-Mar-2025 12:09 PM,technical_1810465.pdf,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Anup Kumar Azad EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,18-Mar-2025 05:35 PM,finsummary_1810465.pdf (327.45 KB),AOC,1,FDR - Fixed Deposit,"Rakesh Kumar Chaurasia, SE","Office of SE, 41 Basant Vihar, Kila Road, Meerut",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,41/E-TENDER/MEERUT-ZONE/24-25 DATE 18-02-2025,2025_UPRNS_1009599_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,21-Feb-2025 06:00 PM,06-Mar-2025 12:00 PM,21-Feb-2025 06:00 PM,06-Mar-2025 12:00 PM,NA ,NA ,21-Feb-2025 06:00 PM,06-Mar-2025 12:00 PM,15-Mar-2025 12:30 PM,CONSTRUCTION OF 16 PERSON DORMITORY G PLUS 1 AT DISTRICT JAIL GHAZIABAD DISTT. GHAZIABAD (U.P.),CONSTRUCTION OF 16 PERSON DORMITORY G PLUS 1 AT DISTRICT JAIL GHAZIABAD DISTT. GHAZIABAD (U.P.),Please refer Tender documents. ,NA ,"48,69,022",Civil Works - Buildings,NA ,Tender,90.0,455.0,GHAZIABAD,201015.0,NA ,NA ,NA ,MEERUT,No ,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL,"97,400",No,fixed,,EE UPRNSS,GHAZIABAD,"1,298",EE UPRNSS,GHAZIABAD,No,AOC
,,,,,,,2,5007712,M/S PRADEEP KUMAR CONTRACTOR,06-Mar-2025 09:00 AM,Rejected-Finance,Quoted Rates Are Higher,18-Mar-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL,,,,,,,,,,,AOC
