Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
23-Sep-2025,"INR 1,058,673.72",90.0,SHAILENDRA PRASAD,23-Sep-2025 12:28 PM,1408.pdf (899.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2025_REDUP_1049180_6,366 Date 13-05-2025,Gram Sabha Jakhini Main Road Khadanja se Jagdeesh Prasad singh ke ghar tak Interlocking ka karya.,1.0,5340792.0,TUSAR CONSTRUCTION,INR,"1,058,673.72",1,5338975,M/S JAI ENTERPRISES,16-Jul-2025 01:34 PM,Rejected-Finance,L2,01-Aug-2025 11:55 AM,Finance,Admitted,SHAILENDRA PRASAD,26-Jul-2025 01:36 PM,,BOQ Comparative Chart,EE,Internal,,SHAILENDRA PRASAD,23-Jul-2025 07:14 PM,26-Jul-2025 12:00 PM,techsummary_1906711.pdf (598.40 KB),Technical,Admitted,SHAILENDRA PRASAD,23-Jul-2025 04:19 PM,,EE,Internal,,Rajesh Kumar Yadav,01-Aug-2025 11:55 AM,finsummary_1906711.pdf (109.94 KB),AOC,1.0,SBI Bank,Gram Sabha Jakhini Main Road Khadanja se Jagdeesh Prasad singh ke ghar tak Interlocking ka karya.,Gram Sabha Jakhini Main Road Khadanja se Jagdeesh Prasad singh ke ghar tak Interlocking ka karya.,Please refer Tender documents. ,NA ,"10,75,000",Civil Works,NA ,Tender,90.0,90.0,Vikash Bhavan Varanasi,221002.0,NA ,NA ,NA ,Vikash Bhavan Varanasi,No ,No,19-Jun-2025 12:00 PM,19-Jul-2025 12:30 PM,19-Jun-2025 12:00 PM,19-Jul-2025 12:00 PM,NA ,NA ,19-Jun-2025 12:00 PM,19-Jul-2025 12:00 PM,26-Jul-2025 12:00 PM,EE RED,Vikash Bhavan Varanasi,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,366 Date 13-05-2025,2025_REDUP_1049180_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,766.0,Nil,Nil,No,"21,500",Yes,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Tender doc,AOC
,,,,,,,,,,,,,,,2,5340792,TUSAR CONSTRUCTION,18-Jul-2025 11:09 AM,Accepted-AOC,L1,23-Sep-2025 12:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,AOC
