Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
SE XII CIRCLE IRRIGATION WORKS LUCKNOW,"GANGA SINCHAI BHAWAN TELIBAGH, LUCKNOW",23-Jul-2025 04:00 PM,31-Jul-2025 03:30 PM,23-Jul-2025 04:00 PM,31-Jul-2025 03:00 PM,NA ,NA ,23-Jul-2025 04:00 PM,31-Jul-2025 03:00 PM,29-Aug-2025 04:40 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",05/SE-XII/2025-26,2025_UPIDC_1059079_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"8,389",Nil,Nil,No,"9,62,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AS PER TENDER NOTICE LOT02,AS PER TENDER NOTICE LOT02,Please refer Tender documents. ,NA ,"4,80,88,000",Civil Works,NA ,Tender,90.0,90.0,SITAPUR,261001.0,LUCKNOW ,"GANGA SINCHAI BHAWAN TELIBAGH, LUCKNOW ",26-Jul-2025 01:00 PM ,LUCKNOW,No ,No,1.0,Fee/PreQual/Technical,.pdf,PRE QUALIFICATION DOCUMENTS,AOC,Technical,Technical bid opened,Lavkush Singh,22-Aug-2025 12:46 PM,,"LAVKUSH SINGH, SE XII CIRCLE",Internal,BP SINGH SE VII CIRCLE IW LKO,Lavkush Singh,02-Sep-2025 06:22 PM,finsummary_1928887.pdf (643.48 KB),Finance,FINANCIAL BID OPENED,Lavkush Singh,02-Sep-2025 06:12 PM,,BOQ Comparative Chart,"LAVKUSH SINGH, SE XII CIRCLE",Internal,"BP SINGH, SE VII CIRCLE",Lavkush Singh,26-Aug-2025 04:34 PM,29-Aug-2025 04:40 PM,techsummary_1928887.pdf (780.30 KB),12-Sep-2025,"INR 45,573,434.47",90.0,Lavkush Singh,24-Sep-2025 01:26 PM,AOC2.pdf (1058.00 KB),AOC,1.0,5387207.0,MOKSH INNOVATIONS INC.,INR,"45,573,434.47","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",2025_UPIDC_1059079_2,05/SE-XII/2025-26,AS PER TENDER NOTICE LOT02,1,5387207,MOKSH INNOVATIONS INC.,30-Jul-2025 05:42 PM,Accepted-AOC,1ST LOWEST,24-Sep-2025 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5393026,M/S RAJ DUTT VERMA CONTRECTOR,31-Jul-2025 02:16 PM,Rejected-Technical,TECHNICALLY DISQUALIFIED,26-Aug-2025 04:34 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5393014,M/s R And C Infraengineers Private Limited,31-Jul-2025 02:33 PM,Rejected-Technical,TECHNICALLY DISQUALIFIED,26-Aug-2025 04:34 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5392294,M/S UNITE ENTERPRISES,31-Jul-2025 11:46 AM,Rejected-Technical,TECHNICALLY DISQUALIFIED,26-Aug-2025 04:34 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5384154,SAI GENERAL ENGINEERING WORKS,31-Jul-2025 01:48 PM,Rejected-Finance,2ND LOWEST,02-Sep-2025 06:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5388040,SHREEASHOK,29-Jul-2025 07:42 PM,Rejected-Technical,TECHNICALLY DISQUALIFIED,26-Aug-2025 04:34 PM,AOC
