EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"29,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical,"Laying of interlocking and Construction of drain from Nagar Biswan Abid Ali house to Jai Hind Bhatta, Block- Biswan","Laying of interlocking and Construction of drain from Nagar Biswan Abid Ali house to Jai Hind Bhatta, Block- Biswan",Please refer Tender documents. ,NA ,"14,43,647",Civil Works,NA ,Tender,90.0,NA ,"Biswan, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,944.0,Nil,Nil,No,24-Jul-2025 10:00 AM,31-Jul-2025 12:30 PM,24-Jul-2025 10:00 AM,30-Jul-2025 12:00 PM,NA ,NA ,24-Jul-2025 10:00 AM,30-Jul-2025 12:00 PM,13-Aug-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,538/RED/Tender/2025-26,2025_REDUP_1059599_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EE RED Sitapur,"Vikas Bhawan, Sitapur",AOC,Gyanendra Kumar,Internal,,Gyanendra Kumar,12-Aug-2025 05:00 PM,13-Aug-2025 12:30 PM,techsummary_1929192.pdf (326.53 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,13-Aug-2025 03:49 PM,,BOQ Comparative Chart,Gyanendra Kumar,Internal,,Gyanendra Kumar,10-Sep-2025 11:10 AM,finsummary_1929192.pdf (177.85 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,01-Aug-2025 12:42 PM,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2025_REDUP_1059599_5,538/RED/Tender/2025-26,"Laying of interlocking and Construction of drain from Nagar Biswan Abid Ali house to Jai Hind Bhatta, Block- Biswan",1.0,5387359.0,SK Construction and Supplier,INR,"1,443,502",1,5387464,DHEERAJ SINGH,29-Jul-2025 06:42 PM,Rejected-Finance,Higher Rate Quoted,10-Sep-2025 11:10 AM,15-Sep-2025,"INR 1,443,502",90.0,Gyanendra Kumar,17-Sep-2025 11:25 AM,3.pdf (315.00 KB),AOC
,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5387359,SK Construction and Supplier,29-Jul-2025 05:02 PM,Accepted-AOC,L1,17-Sep-2025 11:25 AM,,,,,,,AOC
