Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
03-Apr-2025,"INR 19,628,918.9",547.0,Rakesh Kumar Chaurasia,10-Sep-2025 04:34 PM,WORKORDERBarrack07JailMRTSigned.pdf (1119.00 KB),Tender Awarded,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1008315_2,35/E-TENDER/MEERUT-ZONE/24-25 DATED 17-02-2025,CONSTRUCTION WORK OF 02 NO. BARRACKS OF 30 CAPACITY EACH (1 NO. GROUND FLOOR AND 1 NO FIRST FLOOR) (TOTAL CAPACITY 60) BY DEMOLISHING OLD BARRACK NO.- 07 IN MEERUT DISTRICT JAIL MEERUT (U.P.),1.0,5016170.0,Malik Construction Co,INR,"19,628,918.9",1,5016170,Malik Construction Co,04-Mar-2025 03:43 PM,Accepted-AOC,L1,10-Sep-2025 04:34 PM,Finance,Financial Opened by Tender Committee,Rakesh Kumar Chaurasia,12-Mar-2025 01:00 PM,finance_1819809.pdf,BOQ Comparative Chart,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,10-Mar-2025 04:39 PM,10-Mar-2025 04:50 PM,techsummary_1819809.pdf (673.01 KB),Technical,Technical Opened by Tender Committee,Rakesh Kumar Chaurasia,10-Mar-2025 04:37 PM,technical_1819809.pdf,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,12-Mar-2025 01:06 PM,finsummary_1819809.pdf (254.20 KB),AOC,1,FDR - Fixed Deposit,"2,596",EE UPRNSS,MEERUT,No,CONSTRUCTION WORK OF 02 NO. BARRACKS OF 30 CAPACITY EACH (1 NO. GROUND FLOOR AND 1 NO FIRST FLOOR) (TOTAL CAPACITY 60) BY DEMOLISHING OLD BARRACK NO.- 07 IN MEERUT DISTRICT JAIL MEERUT (U.P.),CONSTRUCTION WORK OF 02 NO. BARRACKS OF 30 CAPACITY EACH (1 NO. GROUND FLOOR AND 1 NO FIRST FLOOR) (TOTAL CAPACITY 60) BY DEMOLISHING OLD BARRACK NO.- 07 IN MEERUT DISTRICT JAIL MEERUT (U.P.),Please refer Tender documents. ,NA ,"1,96,50,534",Civil Works - Buildings,NA ,Tender,90.0,547.0,MEERUT,250001.0,NA ,NA ,NA ,MEERUT,No ,No,01-Mar-2025 06:45 PM,07-Mar-2025 02:00 PM,01-Mar-2025 06:45 PM,07-Mar-2025 02:00 PM,NA ,NA ,01-Mar-2025 06:45 PM,07-Mar-2025 02:00 PM,10-Mar-2025 04:50 PM,"3,93,050",No,fixed,,EE UPRNSS,MEERUT,1,Fee/PreQual/Technical,.pdf,Technical,"Rakesh Kumar Chaurasia, SE","Office of SE, 41 Basant Vihar, Kila Road, Meerut",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,35/E-TENDER/MEERUT-ZONE/24-25 DATED 17-02-2025,2025_UPRNS_1008315_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,2,5018368,PASHUPATI CONSTRUCTION,05-Mar-2025 11:33 AM,Rejected-Finance,Quoted Rates Are Higher,12-Mar-2025 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,AOC
