Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
11-Sep-2025,"INR 1,446,039",90.0,BHOOPENDRA PRATAP SINGH,15-Sep-2025 06:09 PM,myari.pdf (472.00 KB),Agreement Cost For Construction With GST,1,5500108,M/S SUSHIL KUMAR CONTRACTOR,26-Aug-2025 10:17 PM,Accepted-AOC,Due To Lower Rate,15-Sep-2025 06:09 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BADAUN,2025_REDUP_1061067_3,575/RED/e-Tender/2025-26 Date 21.07.2025,Baratghar construction work in Gram Panchayat Myari (Mion),1.0,5500108.0,M/S SUSHIL KUMAR CONTRACTOR,INR,"1,225,456.96",Technical,Technical Bid Open,SureshChandra Singh,30-Aug-2025 11:26 AM,,Executive Engineer,Internal,AE and DAO,SureshChandra Singh,09-Sep-2025 05:58 PM,finsummary_1933050.pdf (230.30 KB),Finance,Financial Bid Opened,BHOOPENDRA PRATAP SINGH,08-Sep-2025 12:36 PM,,BOQ Comparative Chart,Executive Engineer,Internal,AE and DAO,SureshChandra Singh,04-Sep-2025 11:58 AM,08-Sep-2025 12:00 PM,techsummary_1933050.pdf (480.16 KB),AOC,766.0,Nil,Nil,No,Baratghar construction work in Gram Panchayat Myari (Mion),Baratghar construction work in Gram Panchayat Myari (Mion),Please Refer To Tender ,NA ,"12,31,120",Civil Works,NA ,Tender,90.0,90.0,Badaun,243601.0,NA ,NA ,NA ,"RED, Badaun",No ,No,1,Fee/PreQual/Technical,.pdf,Technical,30-Jul-2025 12:00 PM,29-Aug-2025 04:00 PM,30-Jul-2025 12:00 PM,29-Aug-2025 12:00 PM,NA ,NA ,30-Jul-2025 12:00 PM,29-Aug-2025 12:00 PM,08-Sep-2025 12:00 PM,"25,000",Yes,fixed,,Nil,Nil,"Executive Engineer, RED, Division Badaun","Office of Executive Engineer, Rural Engineering Department, Division Badaun, Room No. 226, First Floor, Vikas Bhawan, Badaun 243601",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BADAUN,575/RED/e-Tender/2025-26 Date 21.07.2025,2025_REDUP_1061067_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,2,5500190,RISHI VISHWAKARMA CONSTRUCTION (R.V. CONSTRUCTION),26-Aug-2025 11:06 PM,Rejected-Finance,Due To Higher Rate,09-Sep-2025 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
