Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Janpad Jhansi ke Block Babina Vidhansabha Babina ke Gram Mathurapura ke majra Gopalpura me Primary School se Chhotelal Kushwaha ke makan ki or 100 mtr apex/Drain ka nirman karya (under Scheme SN 2024-25) Hon ble Shri Anurag Sharma Ji MP Jhansi-Lalitp,Janpad Jhansi ke Block Babina Vidhansabha Babina ke Gram Mathurapura ke majra Gopalpura me Primary School se Chhotelal Kushwaha ke makan ki or 100 mtr apex/Drain ka nirman karya (under Scheme SN 2024-25) Hon ble Shri Anurag Sharma Ji MP Jhansi-Lalitp,Please refer the tender documents ,NA ,,Civil Works - Others,NA ,Tender,90.0,90.0,Gram Mathurapura Block Babina Jhansi,284120.0,NA ,NA ,NA ,Jhansi,No ,No,26-May-2025 11:00 AM,31-May-2025 02:00 PM,26-May-2025 11:00 AM,31-May-2025 01:30 PM,26-May-2025 11:00 AM ,31-May-2025 01:00 PM ,26-May-2025 11:00 AM,31-May-2025 01:30 PM,03-Jun-2025 12:00 PM,826.0,UPSCIDCO,Jhansi,Yes,Executive Engineer,UPSCIDCO Jhansi,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,28/EE/Jhansi/ET/2025-26,2025_SCIDC_1036755_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"8,500",Yes,fixed,,UPSCIDCO,Jhansi,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,Technical Document,AOC,Technical,Technical Summary,Rajesh Chaudhary,03-Jun-2025 11:25 AM,technical_1891435.pdf,EE,Internal,AE Asstt Acctt,Rajesh Chaudhary,03-Jun-2025 04:51 PM,finsummary_1891435.pdf (403.82 KB),Finance,Financial Summary,Rajesh Chaudhary,03-Jun-2025 04:49 PM,finance_1891435.pdf,BOQ Comparative Chart,EE,Internal,AE Asstt Acctt,Rajesh Chaudhary,03-Jun-2025 11:27 AM,03-Jun-2025 12:00 PM,techsummary_1891435.pdf (694.66 KB),03-Jun-2025,"INR 418,948",90.0,Rajesh Chaudhary,26-Sep-2025 03:52 PM,Maturapuramajragopalpuraaoc.pdf (678.00 KB),The work is awarded to M/s KC Enterprises,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,2025_SCIDC_1036755_2,28/EE/Jhansi/ET/2025-26,Janpad Jhansi ke Block Babina Vidhansabha Babina ke Gram Mathurapura ke majra Gopalpura me Primary School se Chhotelal Kushwaha ke makan ki or 100 mtr apex/Drain ka nirman karya (under Scheme SN 2024-25) Hon ble Shri Anurag Sharma Ji MP Jhansi-Lalitp,1.0,5219612.0,K C ENTERPRISES,INR,"418,948",1,5219612,K C ENTERPRISES,27-May-2025 06:01 PM,Accepted-AOC,The rates quoted by the contractor are the lowest,26-Sep-2025 03:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ Document,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5218791,M/S GOVIND DAS ARYA,27-May-2025 01:55 PM,Rejected-Finance,High Rate,03-Jun-2025 04:51 PM,AOC
