Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",04/SE/IWC MATHURA/2019-20,2019_UPIDC_417764_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,01-Jan-2020 10:00 AM,07-Jan-2020 03:00 PM,01-Jan-2020 10:00 AM,07-Jan-2020 01:00 PM,NA ,NA ,01-Jan-2020 10:00 AM,07-Jan-2020 01:00 PM,16-Jan-2020 10:00 AM,"3,96,000",No,fixed,,"E.E., L.M.B.D.G.C., MATHURA",MATHURA,1.0,DD - Demand Draft,354.0,"E.E., L.M.B.D.G.C., MATHURA",MATHURA,No,Superintending Engineer,"I.W.C., MATHURA",LOT No. 04,"ESTIMATE FOR REPAIRING OF PRE-CONSTRUCTED SERVICE ROAD OF MAT BRANCH CANAL FROM KM. 61.700 TO KM. 64.900, KM. 68.100 TO 69.110 AND KM. 72.570 TO KM. 73.200 OF 1st SUB DIVISION OF L.M.B.D.G.C. MATHURA",Please refer Tender documents. ,NA ,"1,98,00,000",Civil Works - Canal,NA ,Tender,90.0,60.0,Aligarh,202001.0,NA ,NA ,NA ,"I.W.C., MATHURA",No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",04/SE/IWC MATHURA/2019-20,2019_UPIDC_417764_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,01-Jan-2020 10:00 AM,07-Jan-2020 03:00 PM,01-Jan-2020 10:00 AM,07-Jan-2020 01:00 PM,NA ,NA ,01-Jan-2020 10:00 AM,07-Jan-2020 01:00 PM,16-Jan-2020 10:00 AM,"3,96,000",No,fixed,,"E.E., L.M.B.D.G.C., MATHURA",MATHURA,1.0,DD - Demand Draft,354.0,"E.E., L.M.B.D.G.C., MATHURA",MATHURA,No,Superintending Engineer,"I.W.C., MATHURA",LOT No. 04,"ESTIMATE FOR REPAIRING OF PRE-CONSTRUCTED SERVICE ROAD OF MAT BRANCH CANAL FROM KM. 61.700 TO KM. 64.900, KM. 68.100 TO 69.110 AND KM. 72.570 TO KM. 73.200 OF 1st SUB DIVISION OF L.M.B.D.G.C. MATHURA",Please refer Tender documents. ,NA ,"1,98,00,000",Civil Works - Canal,NA ,Tender,90.0,60.0,Aligarh,202001.0,NA ,NA ,NA ,"I.W.C., MATHURA",No ,No,11-Mar-2020,"INR 12,788,321",60.0,DHARMENDRA SINGH PHAUGAT,11-Mar-2020 04:51 PM,PP2.pdf (484.00 KB),DATE OF START,1.0,1534715.0,Santosh Kumar Sharma,INR,"12,788,321",1.0,1535433.0,KISHANKUMAR SARASWAT,07-Jan-2020 10:23 AM,Rejected-Technical,Reject,15-Jan-2020 06:14 PM,Finance,Report,DHARMENDRA SINGH PHAUGAT,25-Jan-2020 04:29 PM,None,BOQ Comparative Chart,D S Phaugat,Internal,,DHARMENDRA SINGH PHAUGAT,25-Jan-2020 04:56 PM,finsummary_610574.pdf (186.10 KB),1.0,1533291.0,M/S MANOJ TRADERS,"1,71,63,692.00",L6,Technical,Report,DHARMENDRA SINGH PHAUGAT,15-Jan-2020 06:07 PM,technical_610574.pdf,D S Phaugat,Internal,"D S Phaugat, Trilok Chand, Amitabh Kumar",DHARMENDRA SINGH PHAUGAT,15-Jan-2020 06:14 PM,16-Jan-2020 10:00 AM,techsummary_610574.pdf (54.38 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1534903.0,M/S AMIT TRADERS,06-Jan-2020 07:03 PM,Rejected-Technical,Reject,15-Jan-2020 06:14 PM,,,,,,,,,,,,,2.0,1533619.0,M/S SHAILJA CONSTRUCTION,"1,44,49,580.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1535178.0,M/S J.V. CONSTRUCTION,07-Jan-2020 12:12 PM,Rejected-Technical,Reject,15-Jan-2020 06:14 PM,,,,,,,,,,,,,3.0,1534715.0,Santosh Kumar Sharma,"1,27,88,321.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1533291.0,M/S MANOJ TRADERS,07-Jan-2020 12:17 PM,Rejected-AOC,FOUND,11-Mar-2020 04:51 PM,,,,,,,,,,,,,4.0,1535188.0,S S CONSTRUCTIONS,"1,34,62,060.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1535550.0,M/S RAJESH ENTERPRISES,07-Jan-2020 12:02 PM,Rejected-Technical,Reject,15-Jan-2020 06:14 PM,,,,,,,,,,,,,5.0,1535274.0,yash construction,"1,73,50,495.00",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1534633.0,M/S RISHIKA CONSTRUCTION,06-Jan-2020 04:28 PM,Rejected-Technical,Reject,15-Jan-2020 06:14 PM,,,,,,,,,,,,,6.0,1535400.0,PPS BUILDERS PVT LTD,"1,36,36,784.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1533619.0,M/S SHAILJA CONSTRUCTION,05-Jan-2020 10:46 PM,Rejected-AOC,FOUND,11-Mar-2020 04:51 PM,,,,,,,,,,,,,7.0,1535413.0,Ram Kumar Sharma,"1,97,76,610.00",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1535264.0,M/S SHREE RAM CONSTRUCTION,06-Jan-2020 11:40 PM,Rejected-Technical,Reject,15-Jan-2020 06:14 PM,,,,,,,,,,,,,8.0,1535646.0,VEERESH KUMAR,"1,42,17,100.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1535400.0,PPS BUILDERS PVT LTD,07-Jan-2020 10:34 AM,Rejected-AOC,FOUND,11-Mar-2020 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1535509.0,Preeti Buildcon Private Limited,07-Jan-2020 12:07 PM,Rejected-Technical,Reject,15-Jan-2020 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
