Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division-3 PWD Sultanpur,1351/4A/19 DATE 18.09.2019,2019_CEUFZ_383055_3,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,19-Sep-2019 01:00 PM,30-Sep-2019 12:30 PM,19-Sep-2019 01:00 PM,30-Sep-2019 12:00 PM,NA ,NA ,19-Sep-2019 01:00 PM,30-Sep-2019 12:00 PM,"20,000",Yes,fixed,,EXECUTIVE ENGINEER CD3 PWD,SULTANPUR,1.0,1407/4A/19 DATE 26.09.2019,Date,,1.0,SBI Bank,944.0,EXECUTIVE ENGINEER CD3 PWD,SULTANPUR,No,RAVIKANT RAJAK EE,CD3 PWD SULTANPUR,1351/4A/19 DATE 18.09.2019,Repairing of Type IIIrd residences of pooled housing,Repairing of Type IIIrd residences of pooled housing ,NA ,"2,00,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,SULTANPUR,228001.0,SULTANPUR ,CD3 PWD SULTANPUR ,23-Sep-2019 12:00 PM ,SULTANPUR,No ,No,Chief Engineer PWD Faizabad Zone||Sultanpur-Amethi Circle PWD Sultanpur||EE Construction Division-3 PWD Sultanpur,1351/4A/19 DATE 18.09.2019,2019_CEUFZ_383055_3,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,19-Sep-2019 01:00 PM,30-Sep-2019 12:30 PM,19-Sep-2019 01:00 PM,30-Sep-2019 12:00 PM,NA ,NA ,19-Sep-2019 01:00 PM,30-Sep-2019 12:00 PM,"20,000",Yes,fixed,,EXECUTIVE ENGINEER CD3 PWD,SULTANPUR,1.0,1407/4A/19 DATE 26.09.2019,Date,,1.0,SBI Bank,944.0,EXECUTIVE ENGINEER CD3 PWD,SULTANPUR,No,RAVIKANT RAJAK EE,CD3 PWD SULTANPUR,1351/4A/19 DATE 18.09.2019,Repairing of Type IIIrd residences of pooled housing,Repairing of Type IIIrd residences of pooled housing ,NA ,"2,00,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,SULTANPUR,228001.0,SULTANPUR ,CD3 PWD SULTANPUR ,23-Sep-2019 12:00 PM ,SULTANPUR,No ,No,17-Mar-2020,"INR 167,123",90.0,Ravi Kant Rajak,17-Mar-2020 08:39 PM,99ee.pdf (338.00 KB),TENDER AOC,1.0,1388633.0,SHARDA CONSTRUCTION,INR,"167,123",1.0,1381211.0,M/S NIYAZ AHMAD THEKEDAR,30-Sep-2019 11:26 AM,Rejected-Finance,Reject Due to Higher Rate,04-Oct-2019 01:20 PM,Finance,SUPERINTENDINENGINEERSULTANPURAMETHICIRCLESULTANPURRAVIKANTRAJAKEECD3PWDSULTANPUR DHERMENDRAKUMARAHIRWALPDPWDSULTANPURRAVIKANTRAJAKEECD3PWDSULTANPURSANJAYBHARTIPDPWDSULTANPUR,Ravi Kant Rajak,30-Sep-2019 04:21 PM,finance_553356.pdf,BOQ Comparative Chart,RAVIKANT RAJAK EE,Internal,SUPERINTENDINENGINEERSULTANPURAMETHICIRCLESULTANPURRAVIKANTRAJAKEECD3PWDSULTANPUR DHERMENDRAKUMARAHIRWALPDPWDSULTANPURRAVIKANTRAJAKEECD3PWDSULTANPURSANJAYBHARTIPDPWDSULTANPUR,Ravi Kant Rajak,04-Oct-2019 01:20 PM,finsummary_553356.pdf (29.56 KB),1.0,1381211.0,M/S NIYAZ AHMAD THEKEDAR,"1,75,310.30",L2,RAVIKANT RAJAK EE,Internal,SUPERINTENDINENGINEERSULTANPURAMETHICIRCLESULTANPURRAVIKANTRAJAKEECD3PWDSULTANPUR DHERMENDRAKUMARAHIRWALPDPWDSULTANPURRAVIKANTRAJAKEECD3PWDSULTANPURSANJAYBHARTIPDPWDSULTANPUR,Ravi Kant Rajak,04-Oct-2019 01:16 PM,techsummary_553356.pdf (29.56 KB),,,
,,,,,,,,,,,,,,,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1388633.0,SHARDA CONSTRUCTION,30-Sep-2019 01:06 AM,Accepted-AOC,AOC,17-Mar-2020 08:41 PM,,,,,,,,,,,,,2.0,1388633.0,SHARDA CONSTRUCTION,"1,67,123.22",L1,,,,,,,,,
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_CEUFZ_383055_3,1351/4A/19 DATE 18.09.2019,1351/4A/19 DATE 18.09.2019
