Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Director General Medical Education and Training HQ||Principal Government Medical College Ambedkar Nagar,2019/2485,2019_DGMET_368559_2,Yes,Open Tender,Fixed-rate,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,30-Aug-2019 02:00 PM,12-Sep-2019 02:00 PM,30-Aug-2019 02:00 PM,12-Sep-2019 12:00 PM,NA ,NA ,30-Aug-2019 02:00 PM,12-Sep-2019 12:00 PM,20-Sep-2019 01:00 PM,"7,000",No,fixed,,PRINCIPAL,"MRA MEDICAL COLLEGE, AMBEDKARNAGAR",1.0,DD - Demand Draft,"1,180",PRINCIPAL,"MRA MEDICAL COLLEGE, AMBEDKARNAGAR",No,PRINCIPAL,MRA MEDICAL AMBEDKAR NAGAR,E TENDER OF HYSTEROSCOPE,E TENDER OF HYSTEROSCOPE,Please refer Tender documents. ,NA ,0.0,Medical Equipments/Waste,NA ,Tender,14.0,30.0,"PRINCIPAL, M.R.A. MEDICAL COLLEGE, AMBEDKARNAGAR.",224227.0,NA ,NA ,NA ,PRINCIPAL OFFICE,No ,No,Director General Medical Education and Training HQ||Principal Government Medical College Ambedkar Nagar,2019/2485,2019_DGMET_368559_2,Yes,Open Tender,Fixed-rate,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,30-Aug-2019 02:00 PM,12-Sep-2019 02:00 PM,30-Aug-2019 02:00 PM,12-Sep-2019 12:00 PM,NA ,NA ,30-Aug-2019 02:00 PM,12-Sep-2019 12:00 PM,20-Sep-2019 01:00 PM,"7,000",No,fixed,,PRINCIPAL,"MRA MEDICAL COLLEGE, AMBEDKARNAGAR",1.0,DD - Demand Draft,"1,180",PRINCIPAL,"MRA MEDICAL COLLEGE, AMBEDKARNAGAR",No,PRINCIPAL,MRA MEDICAL AMBEDKAR NAGAR,E TENDER OF HYSTEROSCOPE,E TENDER OF HYSTEROSCOPE,Please refer Tender documents. ,NA ,0.0,Medical Equipments/Waste,NA ,Tender,14.0,30.0,"PRINCIPAL, M.R.A. MEDICAL COLLEGE, AMBEDKARNAGAR.",224227.0,NA ,NA ,NA ,PRINCIPAL OFFICE,No ,No,06-Mar-2020,"INR 417,070",30.0,Reetesh Rai,06-Mar-2020 01:57 PM,HYSTEROSCOPE.pdf (1060.00 KB),TOTAL amount of BOQ,1.0,1361462.0,Divine Meditech Private Limited,INR,"417,070",1.0,1362174.0,BLT Monitoring Co.,12-Sep-2019 11:27 AM,Not Admitted-Finance,Not qualified for AOC,28-Sep-2019 01:44 PM,Finance,SUMMARY,Manoj Gupta,28-Sep-2019 01:44 PM,finance_544003.pdf,BOQ Comparative Chart,Dr. P.K. Singh,Internal,"SHRI NATH SINGH KUSHWAHA, DR. MANOJ KR GUPTA, DR. REETESH RAI, DR. UMESH KUMAR VERMA",Manoj Gupta,28-Sep-2019 01:49 PM,finsummary_544003.pdf (447.58 KB),1.0,1361462.0,Divine Meditech Private Limited,"4,17,070.00",1.0,Technical,Bid Opening Summary,Reetesh Rai,19-Sep-2019 04:12 PM,technical_544003.pdf,Dr. P.K. Singh,Internal,"SHRI NATH SINGH KUSHWAHA, DR. UMESH KUMAR VERMA, DR. MANOJ KUMAR GUPTA, DR. REETESH RAI",Reetesh Rai,19-Sep-2019 04:20 PM,20-Sep-2019 01:00 PM,techsummary_544003.pdf (236.06 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1361462.0,Divine Meditech Private Limited,11-Sep-2019 06:37 PM,Accepted-AOC,L1,06-Mar-2020 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1361768.0,Rishi Enterprises,12-Sep-2019 10:54 AM,Rejected-Technical,SEE ANNEXURE,19-Sep-2019 04:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_DGMET_368559_2,2019/2485,E TENDER OF HYSTEROSCOPE
