class,age,male,female
0,0 to 1,4535.68,4075.05
1,1 to 5,17509.4,15703.92
10,10 to 15,26509.04,24297.79
15,15 to 20,24663.05,24753.21
20,20 to 25,18155.15,17994.25
25,25 to 30,15462.46,17087.97
30,30 to 35,14666.04,16982.99
35,35 to 40,13759.66,15241.04
40,40 to 45,11498.92,12660.55
45,45 to 50,9962.15,11325.88
5,5 to 10,26557.36,23479.98
50,50 to 55,9514.74,9782.65
55,55 to 60,8395.55,9360.11
60,60 to 65,8189.16,7887.04
65,65 to 70,6482.78,6394.52
70,70 to 75,4547.67,4029.7
75,75 to 80,2543.37,2597.26
80,80 and over,2524.65,2705.14
