class,age,male,female
0,0 to 1,9478.72,8303.6
1,1 to 5,36591.35,31999.42
10,10 to 15,53290.22,45364.2
15,15 to 20,52903.99,45245.8
20,20 to 25,41930.18,32629.08
25,25 to 30,33160.25,28428.46
30,30 to 35,31393.1,28450.97
35,35 to 40,29944.72,26283.44
40,40 to 45,25255.99,21461.03
45,45 to 50,19536.8,17388.88
5,5 to 10,49876.95,42406.86
50,50 to 55,16436.43,14217.38
55,55 to 60,13074.49,14062.17
60,60 to 65,13207.8,11764.5
65,65 to 70,8222.47,7624.51
70,70 to 75,4617.75,4469.37
75,75 to 80,2116.66,2418.45
80,80 and over,3162.86,4042.53
