class,age,male,female
0,0 to 1,8039.87,7067.94
1,1 to 5,31036.88,27237.58
10,10 to 15,42727.29,35741.73
15,15 to 20,39882.17,34192.83
20,20 to 25,32086.65,25404.86
25,25 to 30,25402.59,21559.02
30,30 to 35,23958.96,21552.09
35,35 to 40,22323.14,19691.86
40,40 to 45,18777.71,16101.16
45,45 to 50,14563.19,13526.06
5,5 to 10,41242.58,35094.65
50,50 to 55,12739.2,11181.17
55,55 to 60,9996.7,11025.49
60,60 to 65,10020.85,8929.99
65,65 to 70,5937.96,5948.5
70,70 to 75,3637.82,3642.43
75,75 to 80,1799.93,2125.71
80,80 and over,2215.62,2678.52
