class,age,male,female
0,0 to 1,3241.08,2836.76
1,1 to 5,12511.78,10931.96
10,10 to 15,19540.15,17058.58
15,15 to 20,18726.53,17550.67
20,20 to 25,14452.12,12568.53
25,25 to 30,12327.73,11365.05
30,30 to 35,11765.14,11758.96
35,35 to 40,11367.04,10547.44
40,40 to 45,9441.31,8879.92
45,45 to 50,8087.57,7748.05
5,5 to 10,18508.22,15864.91
50,50 to 55,7146.64,6621.99
55,55 to 60,6077.81,6381.61
60,60 to 65,6023.47,5784.9
65,65 to 70,4611.19,4442.91
70,70 to 75,2903.48,2829.21
75,75 to 80,1601.17,1716.27
80,80 and over,1626.11,1885.17
