class,age,male,female
0,0 to 1,8002.58,6763.97
1,1 to 5,30892.93,26066.15
10,10 to 15,43432.55,37984.87
15,15 to 20,44929.86,42811.26
20,20 to 25,37762.07,30607.76
25,25 to 30,27771.64,23842.46
30,30 to 35,25085.17,23934.21
35,35 to 40,24481.78,22509.39
40,40 to 45,20586.39,19319.81
45,45 to 50,17357.8,16082.54
5,5 to 10,40340.74,34415.1
50,50 to 55,14228.83,13139.48
55,55 to 60,11790.02,12458.01
60,60 to 65,10685.45,9673.04
65,65 to 70,7324.12,7134.49
70,70 to 75,4649.52,4494.83
75,75 to 80,2680.39,2943.65
80,80 and over,3090.06,3411.35
