class,age,male,female
0,0 to 1,6589.58,5910.28
1,1 to 5,25438.2,22776.32
10,10 to 15,36234.25,31557.12
15,15 to 20,32212.52,27218.78
20,20 to 25,25083.46,18250.88
25,25 to 30,21217.05,18865.54
30,30 to 35,20782.08,19830.56
35,35 to 40,19207.4,17264.51
40,40 to 45,15480.2,14323.2
45,45 to 50,12829.47,12272
5,5 to 10,36362.53,32070.85
50,50 to 55,11051.17,9838.9
55,55 to 60,8897.87,10455.09
60,60 to 65,9859.97,9244.43
65,65 to 70,7011.69,6822.6
70,70 to 75,4416.5,4045.39
75,75 to 80,2285.74,2419.35
80,80 and over,2486.92,2575.04
