class,age,male,female
0,0 to 1,13672.88,12290.11
1,1 to 5,52782.38,47362.12
10,10 to 15,79752.87,73122.24
15,15 to 20,74032.66,74286.96
20,20 to 25,54455.61,53968.99
25,25 to 30,46447.54,51344.26
30,30 to 35,44103.03,51069.44
35,35 to 40,41367.95,45805.64
40,40 to 45,34565.47,38027.75
45,45 to 50,29930.8,34026.84
5,5 to 10,80011.54,70773.51
50,50 to 55,28578.13,29365.07
55,55 to 60,25202.32,28135.29
60,60 to 65,24625.42,23705.99
65,65 to 70,19472.71,19205.76
70,70 to 75,13642.65,12090.12
75,75 to 80,7616.7,7786.62
80,80 and over,7572.33,8118.06
