class,age,male,female
0,0 to 1,10819.45,9900.45
1,1 to 5,41765.39,38151.09
10,10 to 15,50182.48,39992.99
15,15 to 20,40371.68,31130.44
20,20 to 25,34405.45,30174.1
25,25 to 30,34791.67,31173.73
30,30 to 35,33229.99,30180.09
35,35 to 40,29749.12,25683.46
40,40 to 45,23980.29,20006.48
45,45 to 50,18790.65,18290.15
5,5 to 10,56121.34,47913.09
50,50 to 55,18117.24,14461.32
55,55 to 60,13302.54,14263.06
60,60 to 65,13982.62,11171.02
65,65 to 70,9442.75,8986.73
70,70 to 75,6970.55,5475.13
75,75 to 80,3266.34,3194.02
80,80 and over,3753.18,3596.33
