class,age,male,female
0,0 to 1,6850.06,5987.72
1,1 to 5,26443.77,23074.75
10,10 to 15,37584.77,32078.3
15,15 to 20,36283.35,32494.1
20,20 to 25,29191.31,24405.29
25,25 to 30,23397.88,20282.01
30,30 to 35,21551.25,20331.74
35,35 to 40,20239.68,18252.64
40,40 to 45,16721.68,15001.11
45,45 to 50,13086.92,12252.55
5,5 to 10,34690.85,29838.51
50,50 to 55,11092.86,10062.88
55,55 to 60,8931.6,9804.55
60,60 to 65,8900.54,7978.1
65,65 to 70,5624.93,5517.84
70,70 to 75,3656.58,3421.73
75,75 to 80,1908.32,2170.79
80,80 and over,2329.98,2662.18
